FSC-H,SSC-H,FITC-H,FSC-A,SSC-A,FITC-A,Width,Time
2146156,258486,7182,738983,84234,10489,62,48611.008
1114447,364355,11153,658889,176047,22474,73,48611.063
2193133,392756,16911,967825,155344,27983,71,48611.988
1708515,404834,11508,808561,165166,18772,72,48613.168
2823052,332442,18533,1458749,148789,35612,72,48613.234
1181518,161397,5634,384624,47933,7457,58,48614.227
1935242,218644,8645,689840,71849,11618,62,48614.969
1928624,372715,13650,1181914,205185,29515,79,48614.996
1295799,177799,5873,386711,49939,7386,50,48615.313
1392149,174053,6156,429151,49787,7974,50,48615.375
949290,137101,5041,300010,39099,6721,47,48615.453
2229528,204056,7910,680156,58906,11743,56,48615.891
2939152,505276,18631,1626297,245423,39076,76,48615.941
1256539,177840,4145,361955,49280,6425,44,48616.059
1807052,246297,11753,762325,90907,18985,61,48616.313
1296117,183518,6057,407826,53355,8367,48,48616.367
1281284,154260,5289,499888,53507,8891,52,48616.387
2289824,212715,9168,857449,76902,14909,65,48617.227
4033460,925763,32638,1480668,290581,47803,65,48617.641
2556114,370002,13564,1011592,135968,21016,65,48618.121
1932994,236612,11693,672061,72404,16647,63,48619.250
2514837,489778,13834,858458,152648,20062,58,48619.336
1350591,173213,5364,478577,55545,8746,55,48619.535
2337965,510120,11092,790340,155173,15302,56,48619.602
1612185,248769,8089,625473,89177,12015,65,48620.680
1638561,346760,9525,688508,123375,15404,64,48620.855
1232874,90267,5244,372093,25604,6705,54,48621.410
1197175,238209,6118,466512,81566,9486,64,48622.676
2080115,537058,12526,1181981,228454,24863,72,48622.703
1657846,160892,8150,627034,54998,12504,57,48622.848
3077444,450996,17047,1093730,141682,24030,63,48623.453
1760639,232003,11421,758969,94855,19371,69,48624.211
982545,113792,4978,310070,33222,7025,57,48625.570
2031638,264456,10335,768351,95151,15207,65,48626.055
845380,135755,5032,281959,40638,7207,57,48626.820
1707062,227468,8908,685429,85836,14267,66,48628.758
2597199,333401,14878,1386397,167442,31395,78,48630.199
1512335,348668,9738,1091882,199177,24295,87,48630.758
1201498,137404,4864,383005,40599,6931,57,48631.867
2692364,354954,16959,1856273,272202,44440,122,48632.117
1778829,305227,11513,886723,128667,20860,70,48632.578
779276,188132,6545,327198,66434,9917,65,48633.859
1218766,158133,6089,390230,47072,8687,58,48634.992
2570259,401307,18307,956285,133446,27482,64,48635.191
1339967,248673,9752,712522,110005,19423,76,48637.266
2694627,633991,15613,1355537,242040,29675,76,48638.012
1818925,332385,10769,790684,119643,18333,61,48638.102
1201587,89820,5441,357081,24503,6725,48,48638.328
1635580,288233,12779,1144548,138423,27821,115,48638.664
1819008,444627,13852,873890,165479,22916,73,48640.680
1100266,102419,4453,344977,30041,6092,54,48641.168
1321359,140310,4056,415120,40352,4807,58,48642.648
2183776,425019,14872,1307079,198449,32407,83,48643.758
2742649,541411,19760,1484685,259468,40601,73,48643.828
1704723,263680,5618,533157,77953,7546,53,48644.242
1266683,114067,3997,386088,32565,5548,53,48644.656
1015101,95885,3627,302775,27276,4558,52,48644.969
1909364,197699,8975,616449,58216,11850,59,48645.539
1593182,151581,7739,494799,43861,10494,59,48646.547
1384858,145093,5373,429115,42020,7250,57,48647.609
2272076,319034,12440,987137,126306,20784,70,48648.168
931086,95450,4328,288227,27692,5704,56,48649.410
1442312,243535,7272,650135,93789,12662,66,48649.477
1852780,216154,5534,614859,67022,7528,58,48650.008
1292184,206858,7037,523339,72543,10971,61,48650.164
1336436,101978,5339,401424,29271,7228,54,48650.914
2689230,375084,12349,968636,119517,17742,64,48651.504
985558,132172,4386,326384,39834,6527,58,48654.535
1169351,272029,7330,514140,96320,11798,67,48656.836
1831442,280283,8768,807032,109287,14832,68,48657.324
1414433,130891,6179,441708,37987,7844,58,48658.711
2793511,693523,18802,1135632,227434,30031,66,48658.727
2234733,332565,12740,706835,98456,17591,53,48658.828
938298,100307,3321,271303,26240,4476,41,48658.836
2622186,642069,17925,1275034,265906,33005,78,48659.609
1578092,223455,9489,728517,96744,16521,71,48660.695
1578621,266906,13300,952961,137770,27499,81,48661.758
1238331,113064,5369,379256,31908,7561,51,48661.910
1694884,217176,8674,680425,79459,13402,66,48662.594
979099,90861,3899,291428,25913,5165,54,48663.418
1830514,180880,9772,679198,60708,15052,63,48663.773
1248437,257289,6454,581115,102007,10947,70,48665.227
1939414,426285,60429,1225214,246912,119167,84,48665.453
1423224,228002,8296,577992,80414,13354,61,48665.766
1580239,159658,7977,494201,46461,10385,58,48667.102
1353357,209834,5303,437543,62878,7627,59,48668.598
1534751,247360,7483,667887,84910,11997,67,48669.773
1103348,234609,6135,533094,85149,10378,68,48671.445
1328920,89864,4998,397178,25186,6741,53,48671.617
2225405,458321,11804,817588,151798,17630,65,48672.492
1401349,135725,5254,428315,39364,6917,57,48676.516
1019116,198192,5217,442873,69688,8098,66,48677.945
912875,176931,4559,357295,59914,6990,62,48680.734
1805398,332531,12044,892178,140692,21270,70,48680.883
1524922,148930,6420,482528,43173,8741,59,48685.113
2160059,229894,12611,907497,88168,20778,65,48685.148
1821534,380885,10289,715149,133486,15114,64,48685.695
1156322,175616,4520,376178,52175,6135,57,48686.242
1075464,220092,7110,474881,76249,11455,68,48688.926
1392706,189070,5779,447777,56351,7799,58,48689.605
1326771,147473,6162,413142,43004,8554,57,48690.504
2299524,219057,7994,817766,71028,12174,64,48692.348
2354511,268013,10590,877754,94304,16329,66,48694.266
1361212,187794,8131,448407,56536,11134,60,48696.297
1406097,317985,8635,609990,124254,14486,70,48701.586
2178195,493735,15954,1273934,221328,31960,81,48703.992
1992897,201904,8107,661253,60501,11529,57,48704.297
1981111,428486,14542,998517,163415,27549,71,48705.031
1442532,268628,10469,633683,99689,17072,66,48705.590
1909312,272296,9604,627075,81602,13348,56,48705.723
3243515,447148,20599,1265802,151722,31118,67,48706.484
1526369,269792,9704,710092,102569,17162,71,48708.227
1655014,111119,6643,522792,32033,9288,59,48709.406
1924237,414880,13462,677333,126980,18529,58,48709.445
2038231,302553,11452,799254,110246,18511,62,48709.746
979427,202615,4854,395680,72363,7825,62,48710.125
1295549,311964,12024,713325,134984,19959,72,48710.645
1124627,183258,6585,376015,54941,9885,59,48711.469
1145579,84358,3229,337164,23685,4434,51,48711.559
1426470,241667,9966,713594,120401,20877,77,48712.379
1464213,140056,5284,454963,39716,6857,53,48712.523
2235254,279235,15512,1467344,173047,35562,80,48712.547
1293210,144192,5552,409944,42095,8239,57,48713.508
2083672,315191,9816,813876,117438,15251,66,48714.031
992706,185263,5777,411805,66358,8722,64,48715.133
1133279,167155,5970,366895,49087,7858,57,48715.617
1459198,112836,7313,455982,32756,10249,53,48715.672
761047,183242,4903,323924,63215,8604,64,48716.984
1270213,146773,3664,402080,42991,4787,57,48717.961
1088010,116458,5769,342194,33811,7236,57,48718.523
1483826,167722,6459,467446,48720,9148,59,48719.383
2400870,265133,10636,784097,83271,15501,61,48721.605
2449205,380058,17899,918883,126359,27316,60,48721.633
1113685,146066,4758,329301,40591,6652,44,48721.656
1456820,172255,7852,468528,50514,10295,58,48722.648
1313768,241626,6931,473901,74810,10210,57,48722.727
1239511,128195,5585,394191,37437,8319,54,48723.023
1074484,267254,9204,559348,102330,16827,67,48723.184
1300149,226344,7124,448822,68486,9663,60,48724.328
1036324,185941,6091,483979,68324,10256,66,48724.781
1183431,116784,4235,351566,33041,5391,53,48725.063
1089521,167965,4118,352225,49613,6282,54,48725.219
1199304,173137,5419,381111,50742,7213,51,48725.258
1623211,261330,6204,668671,89592,10115,65,48725.855
2569050,468482,15396,1035503,164748,23667,64,48725.969
2275903,351097,14238,1237192,190466,31035,84,48727.633
1027174,109753,4052,306499,30697,5576,49,48727.859
2431679,339903,16508,959426,122552,25637,67,48729.105
3398523,483969,19135,1352491,176485,30859,70,48729.523
1050773,150914,6454,408294,49476,9841,61,48730.063
2297902,383098,9684,770337,120037,12881,57,48730.094
3015409,451652,18242,1083772,146395,27016,57,48730.117
1317471,370577,12256,639137,139976,19019,65,48730.617
2502242,670766,19220,1348953,313808,38296,86,48731.203
1335400,96514,3819,407647,27162,5638,52,48731.598
1855931,145318,6324,692974,51402,10271,63,48732.180
961610,69168,4332,285565,19608,5415,50,48732.445
1490530,329644,8985,615205,109594,13197,63,48732.660
1559587,317937,10654,595329,100115,15073,63,48733.734
1405832,200301,6982,465675,60451,10522,59,48735.148
2462842,246804,10141,808996,75670,13476,61,48736.047
3877603,629759,26932,1510152,214277,40575,69,48736.414
1570055,468730,14702,1071294,267663,33900,76,48736.617
1317390,198132,8636,748601,90380,17554,67,48736.879
1081062,128884,3190,329946,37095,4579,52,48737.336
1764871,249866,6775,552284,74269,8969,56,48737.754
2145624,240217,10272,736037,75976,14743,63,48738.730
1845316,299841,15310,877597,126624,26781,69,48739.020
1034746,132123,5523,328578,38958,7659,56,48740.113
1120628,248024,8665,551379,97002,14947,72,48740.859
1242026,197386,5944,418478,60100,7954,57,48741.176
1106592,174324,5865,364126,50855,7847,53,48741.234
1346671,249957,4222,407731,72671,5513,54,48741.738
1162415,116942,4137,336910,30715,6216,43,48741.973
1589255,273915,8414,738631,109385,13292,67,48742.656
1239382,188328,7273,494212,66835,11583,58,48742.691
1792871,338291,10540,709380,111584,16535,59,48742.813
1598202,173887,7062,550653,52514,9867,59,48743.445
1255065,187091,6853,552701,70218,11387,68,48744.398
1442652,262947,7227,556658,90109,10280,64,48745.215
1796543,238892,10907,788523,89961,18589,64,48745.328
1209369,89182,4061,362991,25452,5257,55,48746.074
1550487,388992,12311,710951,143607,20184,67,48746.191
1410736,154434,6835,448606,44839,9540,50,48746.215
1527387,262746,6447,596792,92802,9509,66,48747.602
1350746,175305,6335,427095,51122,8363,58,48748.633
2060076,325123,11550,726017,101980,16494,60,48748.773
1039207,65455,3191,311205,18647,4356,53,48749.301
1967048,422975,12671,999021,182085,22843,74,48749.992
983189,218188,5429,373307,68894,8254,59,48750.422
1742607,371191,16534,900048,178082,30004,75,48750.891
3246188,669362,21169,1367930,230121,33418,67,48751.305
1318314,176555,6183,410131,51001,7587,54,48751.844
2037702,315352,11828,981937,144229,23756,73,48752.063
2892965,322602,12683,933432,98477,18163,61,48753.316
1673949,225085,8645,759477,84142,15116,66,48753.672
1063373,115194,3270,321925,32999,4145,49,48753.859
2061889,319593,10977,791929,110095,16902,60,48753.887
1428984,254795,12648,733138,121294,22489,68,48754.141
1342584,121226,4374,412587,34856,5397,56,48754.898
1502070,246795,6363,573468,87638,9704,60,48754.953
1875955,392114,10694,1110285,177471,22733,76,48755.059
1352961,465346,12353,826779,227943,25150,68,48755.094
1181966,165639,6809,370243,46370,8823,47,48755.266
2587411,425400,13898,1060656,160825,22233,61,48755.344
1089418,153233,5917,329572,41476,7668,42,48755.359
1914243,340672,12706,736474,118762,19651,61,48755.836
1305994,183611,4958,415439,54574,6942,58,48759.277
1340343,187445,7645,566668,66459,11901,66,48759.645
2370201,214357,11631,791790,64439,15644,61,48760.344
1373493,267211,8646,635207,106616,14487,68,48760.723
1915963,412731,12308,939530,169234,21954,76,48761.961
1800360,330965,14707,848506,140072,25427,65,48762.035
1602648,247978,7086,553159,74515,9586,59,48762.648
1584342,261654,12861,777441,112002,22430,73,48764.055
1341048,79584,6069,414228,23111,8282,58,48767.094
1906263,361973,9498,789845,127144,14940,68,48767.637
3484111,443006,12741,1206174,143704,18513,64,48768.125
1483409,226067,7861,519533,71334,10710,61,48769.328
1129146,167458,4918,402443,54904,7713,56,48769.352
1136346,124174,3665,359194,36346,5042,57,48773.652
1423617,96791,6103,450575,28608,8364,58,48775.160
1018004,156143,5894,330863,46569,8096,58,48778.676
2188809,542538,18725,2689942,510658,74728,155,48779.340
1624202,314050,11435,955451,157860,24939,81,48780.156
1147367,86679,4902,354241,25153,6537,57,48782.266
1989734,276254,12115,1195192,161436,29780,85,48786.141
1819038,286299,8691,729135,111524,14798,69,48786.855
1496053,189066,9441,506197,57227,12734,60,48789.965
1298637,325327,12581,598426,120629,21363,69,48792.531
934275,180671,5299,367308,60471,8299,63,48796.055
1360653,168047,6126,433297,49528,8471,58,48797.766
1615021,245915,8233,781517,92598,14526,70,48798.523
777987,188735,5088,334320,66739,7927,65,48800.695
1119127,163812,5677,377241,49839,7438,58,48802.508
915877,173092,5309,367246,59462,7981,59,48802.535
1659878,262900,11122,791519,104751,18518,71,48803.051
1187676,112192,3882,363597,32487,5722,57,48805.039
2154184,457883,14239,857467,156130,22382,67,48809.094
1430364,305899,9526,683589,121058,16753,71,48809.773
1278816,284183,8381,610994,100123,14346,71,48812.480
2254431,325300,7594,716607,97851,11226,59,48813.055
1148642,120372,3669,360574,34850,5593,54,48813.352
1437025,116358,4152,439019,33479,5698,57,48815.371
1202487,157172,5359,462316,53183,8009,63,48817.730
1400356,135844,7143,434156,39213,9429,55,48817.977
1158808,212313,5541,521282,76391,9192,67,48819.273
1432446,266009,8278,761518,112441,16661,74,48820.281
3014331,586990,15687,1142117,198717,23690,64,48820.430
1734969,406865,10157,863479,152305,16884,67,48820.797
2006450,355026,13025,1362840,211854,34740,90,48822.453
1847640,384991,11435,919205,173860,26691,73,48822.613
1981390,228129,10816,649358,67376,14636,59,48823.430
1240056,154116,6387,441778,50487,9543,61,48824.859
1447918,281973,9749,784033,126563,18299,72,48825.289
1614564,292098,9675,838391,138344,19362,70,48825.414
1383896,120669,4049,414761,34478,5605,56,48826.320
1449409,155041,5793,494951,49219,9462,56,48826.438
3091554,436448,17116,972465,130775,22850,60,48827.148
1343552,208867,6682,515840,72939,10786,62,48827.703
1129515,195099,6915,391237,59636,9760,60,48829.590
807132,174151,4821,341739,61773,7669,61,48829.758
1442622,265756,5179,438658,77692,7421,52,48829.797
2694040,343911,15941,915125,107284,21254,62,48831.602
1880381,372644,13983,837933,143024,22425,63,48831.617
1271005,136718,5958,393449,38816,7676,52,48832.000
2070227,408062,11858,1015876,182811,23265,76,48832.582
1515633,217488,8481,905116,109076,21321,86,48833.430
1032227,145176,5136,327710,42813,6925,56,48834.266
1506353,126361,7432,459377,35889,9940,55,48834.492
1031033,137439,5861,329987,40343,8057,53,48834.711
1171854,200127,4058,356694,58139,5537,53,48835.031
1604484,150895,9421,499487,42753,12230,54,48835.098
1502368,155807,7985,468529,45377,10528,55,48835.727
1785241,243337,8800,615599,79782,11960,58,48835.934
1504837,194561,4312,472737,57031,5765,56,48836.426
1065223,213424,7216,394002,66274,10226,56,48836.508
1518595,179933,6361,544792,60877,9814,57,48836.609
1140943,154391,3107,357243,44734,4407,54,48837.039
1065332,134338,6569,404473,45694,10458,59,48837.168
732368,72681,2700,219588,21066,3657,54,48839.703
1224022,190843,7898,418857,59115,10921,58,48839.762
1485904,237074,6266,479487,71771,8476,54,48839.852
3140459,554453,21979,1594989,250934,41071,78,48840.742
1359234,197647,7445,425369,57086,9841,51,48841.008
819058,96073,3179,256962,28263,4352,55,48841.938
1393869,127191,8307,429023,36701,11043,57,48842.766
1040633,138153,5337,342923,41016,7754,56,48842.992
1782108,279327,13260,902041,126768,24483,71,48843.234
2215705,382834,14898,1243577,175581,28262,75,48843.891
1171235,106040,3442,350244,29136,4641,46,48843.914
993588,205910,6498,383977,70201,10178,62,48844.574
1459070,365770,10068,796253,140341,20152,72,48844.813
1383621,182631,6340,444096,53413,8496,57,48845.328
1130177,111715,2695,349524,32735,3686,55,48845.879
2525328,383118,20827,1081215,149876,32819,70,48846.777
2395843,210545,15663,797992,66849,21985,55,48846.832
2681418,322766,15363,1134455,121264,25173,65,48847.102
2451288,389147,11955,824823,121705,16680,55,48847.250
2284866,441989,14865,1077863,164790,25177,61,48847.266
1189363,252079,11130,626476,100502,20484,73,48848.430
1370073,138204,4965,431119,40297,7214,56,48848.887
989925,182311,4491,394078,58990,7205,57,48848.938
1702947,166426,6150,590503,55582,9792,57,48849.047
1306375,161963,7099,423159,47468,10233,56,48849.500
2411527,330555,14970,761608,98218,18835,55,48849.586
1651541,201967,7711,712807,80176,12869,66,48850.160
2500000,233030,10638,817022,71294,15129,56,48850.328
1857529,292810,9723,768247,124768,16711,68,48850.594
1221188,130094,5618,369678,36578,7381,48,48850.711
1454688,122247,5992,453356,35970,8195,58,48852.180
2471673,370548,13290,1301729,204742,29056,77,48852.203
1405941,165772,5379,443547,47629,7432,51,48852.422
2388286,306327,13227,985722,116885,22820,69,48853.313
1443059,172389,6933,442620,49592,9350,50,48853.414
3156497,352569,15081,993823,105305,20820,57,48853.664
1241062,96964,5129,370955,27277,6792,50,48853.914
2180013,730437,19185,908787,245588,29952,68,48854.516
1042055,78455,4799,318648,22799,7366,56,48856.359
1989821,239908,9957,674173,75324,14128,62,48857.680
1314065,148440,6337,422831,43962,8988,54,48857.836
1674228,295818,11109,741417,115751,17804,68,48858.469
2509247,296513,9993,818475,91529,13567,61,48862.074
1326927,187650,6997,432117,55060,9635,56,48862.414
1074905,156664,5708,362433,49212,8063,59,48864.406
1106660,109570,4919,339671,31579,7013,56,48865.355
1289756,123867,6674,403407,35655,8913,55,48865.648
1659513,252137,8627,744363,101800,14942,71,48868.313
1229936,289060,11126,853393,173347,28386,87,48872.359
1302519,144646,3951,401571,42333,5323,57,48873.313
1649872,190151,6658,532890,56953,9292,60,48874.176
2066583,220245,7943,646898,65318,10668,55,48874.289
1409203,155866,4811,447897,45895,6845,57,48875.023
1174218,126603,3667,365535,37015,4647,56,48875.500
837806,195146,7614,381223,69861,12650,63,48875.594
1866588,221806,9506,627616,65587,12573,61,48876.281
1260613,132000,6052,397127,38681,8528,58,48877.871
1193613,166555,5820,386150,49550,7720,54,48877.922
1982309,213821,10231,752084,70855,15413,60,48877.938
3096342,626796,24262,1483348,243005,41824,73,48878.508
1442190,127256,5936,452545,37111,8159,58,48879.414
1857755,265701,8032,951016,122659,17166,112,48881.074
2583967,489506,18008,967302,158588,25796,59,48881.086
1316238,137895,5637,411640,38995,7935,49,48881.266
1587699,335781,11353,975098,173749,26289,85,48883.094
1120056,142350,3438,352193,41724,4490,57,48884.063
1402392,130581,6023,461542,40010,8959,58,48885.191
1263272,182821,6563,446786,57715,9234,57,48885.270
1796927,255112,10436,759564,102251,17193,67,48885.699
1451610,166701,5791,461429,48524,8028,53,48885.813
1690283,172750,10089,620119,58383,13997,62,48886.336
2589431,537897,20331,986090,172423,30164,64,48886.711
1122538,183979,6518,400112,59525,10141,57,48886.969
1135677,207268,6165,418844,66816,8969,63,48889.148
1368853,188085,7609,492231,59262,10808,59,48889.301
1992014,262677,9493,783825,96203,15275,63,48889.449
1316908,251529,8227,505982,83082,11965,65,48890.711
1406448,218334,4153,470449,66780,6480,60,48893.852
1034368,257389,8582,478823,102298,14827,70,48896.297
1346637,138115,7059,419667,39903,9389,57,48897.883
1079255,148983,5702,368070,45054,7610,60,48900.465
1276552,122043,4785,411005,36189,6567,57,48900.879
1118714,141892,5757,357848,41948,7654,57,48901.918
1347420,306309,8014,584528,112748,12540,68,48905.086
1267048,277030,6727,521348,93204,9717,66,48914.922
1798364,240279,9245,726810,87296,14311,67,48916.336
792601,101066,3117,249207,29613,4307,55,48918.094
4201532,563275,18864,1483545,180380,27207,66,48918.473
1172447,95502,4518,366332,28197,5940,56,48919.367
1581239,154333,5940,495676,45207,8075,57,48920.008
1113592,158545,4737,367931,47369,6509,59,48922.598
2081918,337341,14695,995426,143317,25956,71,48922.805
1150768,101696,5078,348216,29357,7121,55,48923.609
2547034,354648,13245,948628,116153,19340,63,48923.813
1960054,591421,14337,994450,239894,29671,77,48924.105
3154568,360093,15816,1162539,121224,23064,62,48924.301
1140200,124622,5513,346620,34721,7676,47,48924.500
1237288,165712,7439,418166,49529,10344,59,48925.188
1921570,263758,9321,647977,79518,12871,61,48925.789
1371214,151897,7090,443559,44592,10214,57,48926.266
1313081,298544,8429,597739,112371,13905,71,48927.727
1810509,254080,7697,644901,83208,10754,61,48928.160
2052213,484925,17089,1258048,260092,42765,85,48928.453
1247514,174816,3607,372804,49287,5379,49,48928.680
1573883,264956,9985,684935,95405,16314,66,48928.969
1246044,144368,4649,399480,42790,6282,49,48928.980
1290627,175167,5962,425245,51542,8665,53,48929.211
1380577,131861,5986,425668,38322,7798,57,48932.664
1406764,144575,7641,446409,41904,10819,55,48932.832
1289597,263685,8091,626605,104411,13394,70,48934.922
1649780,153174,7317,516272,45031,9998,54,48935.031
2336577,357946,15450,838043,111443,21471,57,48935.047
761474,76447,3611,228330,21214,5358,43,48935.188
1103567,184213,4569,389869,59846,6755,60,48936.844
1291940,234364,8501,591200,82906,13840,69,48938.273
2567165,473228,15343,963532,159187,23802,63,48938.520
1132363,98537,3730,336429,27899,4521,52,48938.961
1004229,219582,8955,584951,95907,17900,69,48939.016
1241286,201784,6066,447951,63600,9225,59,48939.406
2206698,388232,8499,691471,115729,11642,54,48939.484
1389387,160399,4120,424053,46690,6079,57,48940.383
1346709,180924,4292,422818,52837,5941,52,48940.406
3478890,539535,20461,1425432,190752,32101,70,48941.008
1010579,226097,5503,447136,78029,8521,58,48941.125
951619,133557,3827,282939,37834,5221,50,48941.465
1480167,192174,5324,477811,56824,7430,59,48942.223
1349301,178857,5926,430116,52888,7735,58,48943.520
1358386,176511,6477,456771,53387,8137,59,48944.027
1232049,122003,6151,374143,35074,8337,53,48944.242
1425636,205454,10370,580935,73738,15334,64,48944.746
1236751,190149,5859,406762,57338,7975,53,48944.813
1918044,242407,9541,704824,79650,13650,61,48945.160
2061747,410764,16561,783649,138375,25113,62,48945.254
1298995,147994,5162,414091,43196,6790,58,48946.133
2002948,353865,17322,921361,139133,30170,69,48946.258
1764012,369329,12758,1028178,170958,26574,72,48946.410
2692162,609407,24892,975679,196469,35990,59,48946.598
1548357,306290,12023,838701,134950,23057,66,48946.754
2265861,379474,13670,867863,128246,20539,63,48947.246
2208477,272461,10603,896316,109680,18030,68,48949.500
1723478,295904,6972,528080,87524,8957,54,48949.734
1259791,189331,6750,422445,56541,9078,54,48949.926
2916962,368339,13015,951776,112015,18254,59,48950.195
1606888,230112,9342,645076,84568,15525,66,48951.063
2089910,396858,14016,864382,148484,22284,67,48951.402
2339267,355876,13287,1150892,166947,25887,76,48952.063
1242124,313101,11614,671901,126585,20347,72,48952.738
2580994,388323,16337,1387017,193574,34694,83,48953.297
2097691,262579,8655,883675,109210,15586,67,48953.629
2010015,339766,13539,1077466,144849,26812,67,48953.746
1912020,251454,10838,688963,80314,16302,58,48954.160
993025,117175,4105,302408,33079,5277,50,48954.414
1259714,150150,6061,409058,44198,8512,58,48955.172
991385,138891,3371,313255,40554,5238,54,48955.336
1103815,91318,3197,327773,25898,4469,52,48955.555
1619804,193151,6995,505691,57795,9794,57,48956.109
1212278,123636,4990,375063,35368,6398,53,48956.266
1355398,175672,7315,430480,50963,9557,53,48956.305
2056211,327700,10315,779899,114341,16007,64,48956.734
1208090,168309,5351,448547,56459,8476,57,48956.895
1295495,237291,9031,598762,91098,15074,62,48956.961
902558,109320,3044,264009,31028,4349,49,48957.313
1477168,336583,10913,582213,107347,15440,64,48958.184
1345365,165703,7134,712243,73432,13979,66,48958.242
1696707,247182,7088,561804,74521,9846,56,48958.598
1487864,292132,9146,782406,140877,18638,77,48958.914
1114050,142196,3757,341942,41179,5029,53,48959.297
2444446,567086,17360,1058370,196250,28212,71,48962.320
1560038,267072,9303,821677,123930,18813,68,48962.359
1109930,160428,5061,361796,47559,7469,56,48963.023
1937654,450037,17281,1001219,188905,31211,75,48963.352
1366648,218340,8169,602133,82728,13194,61,48963.422
1357999,125806,4848,420764,35723,6589,52,48963.719
2214238,277748,12975,1109938,125141,24330,73,48964.070
1233000,114791,6067,378076,32687,7423,52,48964.367
2343938,382862,14918,1985134,279678,43465,107,48965.422
1087479,140694,3720,341790,41250,5344,55,48966.102
1605979,129677,6735,543334,42152,9381,56,48966.219
3460139,534492,24974,1560612,214290,44991,72,48966.367
1426145,231214,7746,548524,84934,12286,58,48966.762
1058355,157433,4569,416029,54429,6778,63,48967.609
1541142,221389,6946,775541,90308,14288,104,48967.805
1616805,179204,6496,504227,52301,9090,57,48968.602
1054616,269572,9197,517804,101647,16605,65,48969.016
1246896,141549,6211,510560,49299,10067,57,48969.082
2328078,331944,11939,767508,102214,17306,56,48969.277
3967703,857187,29033,1587820,304249,44503,66,48969.535
2401238,666878,19903,1414364,363217,41853,82,48972.727
1404163,174013,6795,463652,51651,9179,58,48973.305
2905041,399119,18206,1155760,148454,27997,66,48973.535
1109580,272590,8251,558892,104569,13938,71,48974.137
1092501,201161,4744,447905,69601,7950,66,48975.121
2809051,557226,21523,1309384,221107,36129,74,48975.895
3287283,589419,15181,1278326,197674,22928,69,48976.789
2053492,249384,9082,1310027,132554,24803,110,48977.227
1869795,258668,10415,890180,103487,19075,73,48978.391
1417894,160209,7790,471034,48030,10671,60,48979.762
1762391,265203,7484,751476,96869,11470,68,48980.383
2248710,223794,11927,727649,65937,15390,55,48980.398
1962611,313159,13553,1008150,137249,26338,71,48980.727
1466057,225830,4518,461382,67472,6264,58,48981.500
1776743,168765,9142,568853,50139,12036,59,48983.520
2505739,332766,10039,929261,116955,15686,65,48984.008
1435024,291703,7861,557661,99996,12053,58,48984.086
1506444,129794,6425,471444,37457,9319,53,48984.344
2242355,353505,13031,1289280,178204,29387,74,48984.566
1754008,228386,8821,600204,71434,12153,62,48985.734
2525731,199299,13077,899592,68764,19400,61,48985.813
980868,232704,5905,376406,77787,9289,57,48986.148
1666768,191206,6467,573949,62433,9205,62,48987.641
2228794,393904,17086,955412,133795,27124,68,48988.313
1523888,201425,6475,510834,60803,8863,59,48988.926
2150965,356355,12063,784885,113216,17741,64,48989.711
1776403,312085,9122,647146,102983,12855,62,48990.164
1407458,118594,7424,437972,34727,9712,58,48991.543
1024441,234621,6640,415440,81333,10476,63,48991.879
1477128,289119,6401,617052,104563,10113,61,48991.883
1412684,358736,10518,761748,175632,22548,75,48992.219
1488040,285954,10753,749757,112308,19102,73,48994.586
1657833,253712,9239,936864,127163,19224,77,48996.488
1272833,231871,7344,490380,81063,10642,63,49000.203
1648211,254231,8479,715443,98126,14219,70,49002.336
2008487,327377,11917,1303510,180938,30020,86,49004.203
1039195,191172,5736,438397,68363,9151,67,49006.477
836905,71447,3757,253792,20866,5243,54,49007.469
1420453,201706,4538,473724,62138,6221,60,49007.953
1639201,390529,12117,1201292,293100,34702,98,49008.887
1656878,350073,11708,792135,144308,20473,73,49009.512
1912713,464631,13523,965090,184388,23293,74,49011.281
2288390,288090,11598,827577,97413,17129,65,49017.309
1253830,270272,9321,838527,147984,21262,83,49022.262
1421762,367624,10336,796882,195651,22709,82,49024.418
2154153,247467,11666,944704,103671,19339,70,49026.938
1275431,309759,9219,624772,119132,16765,71,49028.082
1433433,281026,9367,729622,144378,19306,79,49028.785
1134880,124159,5509,371878,36930,7244,59,49033.066
975399,224854,5529,397756,75842,8347,64,49033.836
1379356,279828,9740,671103,110890,15917,66,49033.852
1261970,135779,4153,397393,39732,6300,56,49034.477
1058965,75531,3447,316310,21766,4460,55,49036.156
1255714,230730,6010,482071,72965,8560,63,49037.008
1941292,485795,13370,1057102,219049,26801,72,49037.125
1567790,438234,15864,747102,186514,28595,64,49037.145
2611228,789297,25985,1486708,308098,48493,72,49037.234
1212752,161152,5654,389014,46732,7777,52,49037.730
1358411,362937,6927,559711,126596,10689,67,49038.797
1563398,264983,7466,493644,79487,9596,58,49039.648
1447599,248681,8734,639930,91839,13766,68,49043.477
2427584,245756,8792,781915,74066,12300,56,49043.508
1366733,134802,6536,420439,38385,8984,49,49043.629
1693421,399660,9851,648422,128215,14607,57,49043.715
2231099,358784,15085,903564,132562,23272,68,49044.477
1061342,148152,3721,341745,43701,4928,57,49045.148
2634116,358902,16342,1044829,129165,24134,65,49045.297
1342625,251367,6786,579043,92364,10919,59,49045.395
