FSC-H,SSC-H,FITC-H,FSC-A,SSC-A,FITC-A,Width,Time
887353,217922,3773,369197,76365,6119,64,21485.432
1279297,159439,2722,434343,50845,4085,60,21486.971
1030660,89303,1637,304750,25616,2470,52,21487.191
1166896,116470,2416,357219,33977,2975,54,21487.492
982713,115832,2148,343840,37509,3485,60,21489.080
1422657,300930,5045,597413,110167,8583,70,21489.617
902078,164248,2533,338756,53736,3892,62,21503.375
926251,162277,3141,382185,58878,5002,66,21508.336
1259461,272717,4239,572886,101226,7251,69,21520.002
1205054,197089,3253,385524,58662,4304,58,21533.836
1806581,375428,5090,662068,124016,7608,65,21535.051
1808178,135918,4404,646210,44594,6821,61,21535.328
1209884,230619,4095,552116,90009,6971,68,21535.758
1153642,135926,2755,357021,39474,3431,53,21536.014
1071788,111613,2784,323140,31942,3729,52,21536.270
1213224,141916,2935,374117,41065,4516,53,21536.410
1200774,87617,1725,357479,25246,2864,55,21537.047
828607,72530,1563,249177,21275,2862,54,21537.633
1097964,81412,1940,328883,23669,2363,53,21537.852
918045,130141,2057,299077,38764,3379,57,21538.602
2252611,545214,9309,966540,206434,15210,72,21539.723
1356534,297025,9555,617131,110740,14464,70,21545.902
1467555,345206,5417,619546,117979,8350,67,21547.289
1396269,99812,3275,431759,28281,4416,54,21547.555
2106611,373284,8468,876303,138184,12913,69,21548.695
1105647,199196,3747,489606,72171,6302,67,21550.314
1052119,109633,2178,327179,32949,3547,56,21552.563
1548399,187443,3366,516014,58011,4844,60,21553.947
1263136,169438,2284,381320,49566,3703,55,21554.332
2464994,299486,8349,1202528,136990,15001,80,21554.633
540764,52297,1183,159666,15042,2003,49,21555.238
991986,155583,2790,316014,46422,4403,56,21555.676
2473075,241173,4406,834420,78156,7292,62,21555.998
1502277,285835,5085,635383,103845,8261,69,21558.555
2321002,579754,9807,1635012,337459,25532,90,21559.639
900563,108647,1608,267113,29526,2320,45,21559.746
1290544,107709,3353,386141,29065,4228,46,21559.762
1322180,144196,3286,413690,42374,4602,58,21561.125
2381234,335024,7606,1043697,135001,12587,72,21564.430
1354157,194090,4017,482430,64581,6735,56,21564.613
1297156,334518,4735,571194,122299,8189,67,21565.035
2299072,385962,8845,759253,116538,12521,59,21565.373
1245276,66046,2830,373475,18423,4185,50,21565.525
2463446,297056,6802,958206,108631,11503,66,21566.045
1571800,367641,7277,655974,150476,11573,66,21566.428
1841203,206389,3931,645057,70384,6356,63,21567.648
2781631,386080,7956,1005303,123897,11471,65,21570.947
1065750,131492,2036,326241,38185,3093,56,21572.869
1015320,89829,2277,309523,26386,3597,55,21573.730
877071,105821,1975,269449,30790,2669,54,21574.074
1418185,124743,3717,444131,36575,5019,58,21576.717
1052159,142749,2802,366694,46111,4231,61,21592.426
1239654,156894,2879,388604,46147,4097,58,21599.234
1204183,117047,2036,369133,34116,2776,56,21603.010
1694446,334151,6926,736925,131717,11122,70,21613.867
1151290,236132,4502,482589,83251,7215,67,21614.756
1217837,204880,3421,450351,70859,4946,63,21632.656
1192169,142285,2038,364507,41634,2711,57,21635.617
1402891,108305,3071,421020,31360,4238,56,21637.609
1650352,319011,13863,814073,127539,23154,72,21641.807
922326,89140,1556,274106,25922,2209,54,21643.824
1151743,129614,2263,351733,37629,2876,55,21644.221
1070181,110012,2217,333800,33465,3412,56,21645.744
1274248,142473,1936,393106,41620,2937,53,21645.770
919999,68190,1600,272991,19815,2229,54,21646.645
3202294,729371,11757,1303001,253896,17987,68,21646.916
1871956,420781,8575,873468,164224,13830,71,21647.434
1334700,103814,3045,407278,30167,4298,58,21648.729
971975,57979,1552,292716,16766,2110,56,21650.031
1733958,234779,4234,557160,70680,5953,60,21651.092
602302,58593,1567,175801,16721,2381,48,21651.396
2949891,527980,11064,2155096,297441,28470,95,21652.242
1192139,251560,4664,589141,101131,8304,71,21653.799
1451981,142392,2780,452547,42254,4488,54,21653.938
2191188,256560,5742,703882,78353,7896,60,21656.605
2445545,365451,6909,890612,125983,10250,65,21657.111
4880081,874853,22372,2976584,513141,49376,89,21657.926
864989,264322,4590,459030,108994,8090,71,21660.811
1061740,101716,1326,315085,29583,1755,55,21663.551
1760364,251940,6571,622244,79605,8989,60,21663.596
1021332,198182,3592,480856,78307,6028,68,21664.209
1234596,117248,1526,372786,34134,2281,55,21664.865
1062882,94971,1529,320021,27899,2407,56,21667.600
1284102,76041,2016,389763,21972,2382,53,21667.717
1141580,167736,3118,365118,50680,4495,56,21668.221
1628555,128636,4371,505497,37764,5481,57,21668.980
920795,115657,1358,283767,33761,2002,57,21671.305
736094,47684,837,215169,13661,797,53,21673.531
885890,81828,1435,265737,23829,2151,54,21675.080
1098003,120430,3486,339047,35754,4389,55,21675.523
803285,77884,1215,238749,22503,1578,54,21677.574
3237376,627456,12026,1312143,223346,18629,69,21678.059
2048634,275723,4420,659081,84298,6186,60,21679.430
1331190,209375,2984,497266,71356,4638,63,21681.699
1242180,117461,2747,375627,33969,3625,56,21684.957
2407480,329113,6509,905210,122105,10501,65,21689.660
1082527,125220,1659,332403,36860,2233,56,21690.672
1170164,146993,3708,350993,42450,5145,55,21694.945
1858672,260979,6295,736450,95232,10059,66,21696.311
580277,71568,975,172518,20841,1629,52,21700.316
1216046,133249,3224,387175,40771,4687,58,21709.602
1145918,78761,2366,341242,22712,2900,56,21714.609
1220476,258808,5405,538083,95485,8530,65,21714.863
871208,85887,2524,257510,24458,3633,49,21715.035
1079190,181724,3646,460100,68040,6234,68,21734.156
804604,174314,3612,336256,61552,5919,65,21743.037
1283959,126080,2397,387949,36832,3125,56,21746.949
2035659,379974,9662,1005019,167301,17688,79,21753.877
1694461,223545,3776,658526,77940,5488,65,21756.135
1253922,121370,2618,381327,34949,4081,54,21756.492
1333380,129133,3793,395160,36661,5104,51,21756.582
1455566,133447,3721,443778,38718,5038,57,21759.533
1052791,103670,2374,319450,30282,3091,54,21759.934
1292642,264597,4615,590266,116594,8356,71,21761.877
930060,204329,3160,355596,66979,5125,62,21762.406
1483188,205635,3152,518929,67468,4513,59,21762.641
3218861,480098,10528,1238233,164902,16225,66,21762.938
1784528,284045,6578,637783,93030,9614,63,21764.027
1528239,168190,3328,566547,56808,5150,64,21766.410
2054515,355228,7431,831115,133861,11866,67,21766.807
2434418,387392,6465,836151,123765,9543,63,21767.531
694547,124105,2621,279037,42782,4467,62,21768.578
1336693,152566,2463,415103,44509,3440,55,21768.609
1095918,152972,3235,385758,49447,4657,58,21768.969
717745,90340,1250,213134,26176,2171,53,21771.258
1223363,139433,3675,379780,41159,5777,57,21772.365
1176585,127796,2564,395598,39612,3408,59,21773.395
1292596,104686,2316,397366,30708,2978,58,21775.367
1235576,67384,2257,371499,19474,2711,52,21775.459
1037436,125752,2196,322874,36998,2421,57,21776.566
1629176,277978,4667,587966,94556,7041,64,21777.457
617338,146456,3042,252068,49467,4644,61,21779.293
2241671,407957,8238,1045668,163639,15000,71,21779.613
1950647,210798,5059,725943,70268,8367,64,21783.449
1544436,338446,5860,744890,149299,10317,77,21784.516
1746935,293716,6060,783405,118387,10615,70,21785.322
1069557,118275,2221,334290,34630,2993,57,21786.660
3857806,820631,17892,1537084,298296,27500,69,21786.922
969620,100743,1351,283417,28009,2116,48,21787.270
1249331,111279,2373,377668,32353,3048,54,21787.684
2297512,313111,7722,1068480,137710,13525,74,21788.621
1210063,117827,2247,374374,34641,3555,58,21790.453
1039621,111270,2245,319607,32368,3328,56,21795.816
1134358,276000,4862,568604,109367,7839,70,21797.258
2068323,415949,8354,821068,148554,12993,67,21802.744
1063469,94086,2131,330175,28010,3367,57,21811.951
1194459,117418,2528,365547,34389,3055,56,21813.746
1061425,119957,1872,326906,35027,2756,57,21819.600
1253947,156596,2536,398761,46654,3689,58,21853.387
1193721,148845,2543,376430,43957,3427,58,21857.965
1295234,155962,2630,394476,45431,3367,57,21862.137
1593615,220574,3738,549130,71363,5517,61,22293.238
1521659,176144,3240,515368,55847,5027,61,22310.545
1350899,110146,2746,413580,31694,3514,57,22317.090
1125428,138873,2956,345112,40341,4172,56,22345.920
1490676,240644,4114,636250,90175,6695,67,22364.809
1458526,233720,3913,581395,91154,6219,68,22436.463
864825,181519,3098,331998,60301,4407,62,22479.863
3801479,379350,115,473595,93440,-89,14,24056.840
3663422,393747,115,521866,110111,-246,16,24056.883
3896595,424682,-131,494985,112038,-82,15,24056.922
3255763,242256,115,521301,74456,-125,18,24057.002
1843788,306309,115,202802,66467,-34,12,24057.043
2135051,296032,115,281217,73291,-157,14,24057.055
3257713,259169,115,412988,64059,-200,14,24057.066
832210,238070,-175,101147,55285,-156,13,24057.086
1844344,300114,115,245141,69833,-151,13,24057.100
1847876,498937,115,253161,122272,-82,14,24057.129
2590180,611079,115,269929,132893,-39,12,24057.139
2383610,608093,115,556249,288701,-331,29,24057.145
4266696,540193,115,1036375,254768,-244,29,24057.152
2655026,523423,-252,262425,113153,-196,12,24057.211
4848710,802286,30,3795519,404652,-734,100,24057.395
2380477,342862,40,299779,84884,60,14,24058.059
2616414,325114,105,387912,85092,138,15,24058.070
1615477,149032,197,196503,32270,189,12,24058.227
1837459,156430,18,251683,38436,44,14,24058.242
1949816,150312,106,289870,41728,148,16,24058.266
1801819,135072,208,3771223,156453,1144,228,26306.834
1038830,109131,108,4653302,362745,1161,443,26306.924
992803,148021,2620,326120,48165,3470,60,26957.477
1000989,91738,2960,302492,26951,3980,55,26971.879
898428,155172,2881,364139,52583,4621,63,26978.664
1388635,171627,2468,439379,51224,3618,58,26981.645
1280461,117596,3783,415865,35179,5453,59,26982.801
1024492,117857,1339,306217,34293,1809,55,26983.592
1072249,114500,1676,316900,32979,2022,52,26983.746
1193463,102497,1963,356265,29190,2843,51,26983.824
859036,69565,1257,250086,20024,1629,53,26985.031
1716594,245045,5685,716695,89765,10005,65,26985.049
1995287,401238,8616,859676,144889,13333,67,26985.598
2211686,263522,6610,752916,81670,9875,62,26986.701
1227814,128047,2372,370906,36912,3139,52,26986.898
1132693,149083,2835,360921,43999,3981,57,26987.457
1031543,159718,2443,323472,47166,3155,52,26987.574
1226606,232588,5131,546332,88971,10172,65,26987.822
1165436,148189,3527,368456,43640,4861,57,26988.387
876015,145584,2906,315670,46599,4389,58,26988.719
1298845,339576,4791,540962,119359,7900,64,26988.969
2325288,406680,9506,1359501,216737,19751,81,26989.426
1732080,383778,4781,868035,169001,10666,80,26990.285
692427,76424,1734,201710,21228,3002,47,26990.537
1643597,434133,8290,1005573,205091,16797,76,26990.998
1487988,287857,5799,656129,106940,9526,68,26991.844
889869,90256,981,265484,26189,1169,53,26992.406
1895272,362271,8750,1109532,211520,21134,83,26992.482
1273100,179638,2650,380542,51634,3400,51,26992.967
712683,158595,2324,262891,52216,3162,52,26993.023
871833,159850,2789,321051,52212,4315,53,26993.096
1181739,151728,2042,371963,45043,2700,54,26993.504
1285936,144187,2498,387553,41415,3682,53,26993.773
2048590,292899,6494,724760,96071,9465,62,26994.223
852233,107882,1813,253140,30620,2445,46,26994.236
1508443,330460,3999,473584,98258,5627,59,26995.283
1125946,103242,1613,331742,29276,2374,52,26995.457
1262254,128117,2207,377715,36957,4040,56,26996.238
1195925,88981,1810,354116,25263,2817,51,26996.318
1066057,223071,10620,475966,82857,17322,65,26996.766
954055,99498,1242,281459,28358,1746,50,26996.938
964434,173933,3187,486663,74341,6087,72,26999.451
1027634,128487,1946,315115,37435,2187,56,27000.563
1209756,94773,1696,358754,27303,2538,53,27000.801
956235,96993,2049,285343,28229,3089,54,27001.313
1350132,222617,3576,500381,72988,5243,63,27001.906
1308937,80548,2744,398058,23472,3692,57,27009.770
964734,166630,3655,358451,55717,5599,61,27010.277
1390982,141731,2793,435657,41621,3769,58,27012.463
1118525,121993,1462,338810,35496,2341,55,27013.027
1280255,91261,2067,395150,26973,2726,57,27029.756
1007056,128381,2489,314671,37607,3223,56,27057.184
1952020,329579,6512,855408,133352,10569,70,27061.898
1182859,133603,2889,376815,40267,4115,59,27071.949
1645174,106878,3369,560903,34788,4296,61,27072.926
2623460,468173,11076,1376539,253816,24430,87,27074.848
1179215,108415,2472,358697,31297,3585,57,27077.307
1238876,98190,2091,368070,28287,2586,53,27077.609
1244955,99803,3064,374900,29179,4318,52,27077.795
1555147,315320,7166,1069300,169060,16685,103,27078.211
1302274,255147,5582,574137,96266,9199,63,27078.461
1101943,272509,3968,531235,104428,6794,63,27078.609
952278,70315,1884,277686,19951,2962,50,27079.063
933004,141241,2757,332313,45378,3931,58,27079.348
3075852,556363,12936,1361442,213555,21593,71,27079.770
1648926,379144,7345,738527,134048,12426,60,27079.795
899104,89053,2103,249307,22983,2999,40,27079.873
2122072,365864,8539,976702,142342,15248,67,27080.232
2403542,364565,8802,1024155,172912,16603,78,27081.000
1164217,244498,3032,343075,70180,4482,47,27081.082
832975,149058,2453,301859,49397,3300,61,27082.660
696518,81220,2018,207831,23311,2430,51,27082.867
951313,168990,2319,344806,55551,3395,59,27083.176
770250,84261,1460,228432,24272,2109,51,27083.467
1365088,80905,3081,411781,23275,4170,56,27083.801
1745341,526491,7860,753654,190516,12344,64,27083.883
2228332,368878,7149,1239261,178741,13972,108,27084.641
1325194,176316,2862,415210,51058,3863,54,27085.002
1061177,100910,2418,312884,28475,2944,48,27085.080
1877063,250290,4227,592022,75362,6237,55,27085.359
1946449,200136,4655,652601,65087,6620,57,27085.527
1084339,103370,2978,359641,31926,3973,53,27085.764
1856878,206034,5293,672877,70755,7929,64,27086.734
2047767,328876,4590,667075,102585,6479,60,27087.664
1134539,119245,1794,340876,34400,2196,52,27087.934
1275861,300773,5239,758625,146562,11353,80,27089.471
1287928,145501,2253,387215,41289,2965,50,27089.578
1151693,138594,2393,345927,40104,2797,54,27090.174
2007001,470969,11337,1196097,210620,22687,77,27090.230
974775,100357,2185,286929,27474,3225,46,27090.398
866989,117933,2642,270553,34335,3447,55,27091.172
759769,170156,3552,298964,57055,4869,60,27091.408
1175879,119441,1804,358053,34699,2127,56,27091.994
1179033,157744,2683,369294,46456,3480,58,27094.182
1309779,122213,2507,395795,34879,4062,54,27094.318
1488286,151908,2222,451178,44678,2959,51,27094.379
967905,90741,1497,285235,25969,1843,51,27094.773
1234273,266042,4943,489707,95231,7067,63,27095.041
1107507,187896,2930,396201,60689,4084,56,27095.172
1505614,138046,3402,476246,41123,4936,51,27095.215
733663,83887,1103,219962,24557,1379,53,27096.227
1162834,141429,4021,393539,44533,6121,59,27096.734
1244566,153224,2477,390289,44616,3380,55,27096.984
1236475,153856,2669,401651,47311,3058,59,27097.906
2547806,370084,8153,1016191,142194,13542,70,27098.348
1337843,176334,3199,395832,49912,4423,49,27098.531
1151474,95153,2040,355710,28076,3094,57,27100.453
1459570,160524,3273,507588,52082,4400,57,27100.473
1758801,235183,3846,550892,70150,5648,55,27100.758
1101950,138797,2323,332819,40144,3323,52,27101.053
2141103,501785,8077,837436,176817,12962,64,27101.484
1975257,209815,5113,694974,68135,8088,57,27101.508
1464650,81812,2376,439744,22148,3515,49,27101.672
679030,67903,1696,196773,19010,2057,48,27102.141
3653135,782084,13822,1806998,317727,23514,76,27102.242
2683840,416473,9302,867944,127929,13565,58,27102.674
1073848,295653,5500,847361,192487,15678,90,27103.982
739530,65122,1494,207888,17437,1690,45,27104.178
2775048,634683,12218,1408249,283697,24455,80,27104.607
1250728,162151,3026,370618,44885,4011,47,27104.723
2706883,366817,10415,974471,122071,14970,60,27104.924
2715112,390679,9231,1117446,159435,15993,68,27105.367
2321175,331104,6956,802219,110517,10882,57,27105.492
861622,110802,1925,260196,32120,1778,55,27106.578
1351833,296035,6182,873906,173366,14401,80,27106.787
1709584,300615,6572,883738,128753,11778,73,27108.102
2086495,364047,6303,716679,115167,9121,63,27109.279
1109997,100315,1630,326458,28137,1640,50,27109.436
