T,5w1.1,5w1.2,5w1.3,5w2.1,5w3.1,5w3.3,5w4.1,5w4.2,5w4.3,5w5.1,5w5.2,5w5.3,2w1.1,2w1.2,2w1.3,2w2.1,2w2.2,2w2.3,LY1.3,5w2.4,5w2.5,5w2.6,LY1.4,LY1.5,LY1.6,2w3.2,2w3.3,2w4.1,2w4.2,2w4.3,2w5.1,2w5.2,2w5.3,Rw1.1,Rw1.2,Rw1.3,Rw2.1,Rw2.2,Rw2.3,Rw3.1,Rw3.2,Rw3.3,Rw4.1,Rw4.2,Rw4.3,Rw5.1,Rw5.2,Rw5.3
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.5061728395061729,1.0,1.2857142857142858,0.38095238095238093,1.0,0.8869047619047619,0.89937106918239,1.2474226804123711,1.4368932038834952,1.01,0.7962962962962963,1.2222222222222223,0.9509803921568627,0.9852941176470589,0.81,1.3866666666666667,0.8584070796460177,0.9578947368421052,1.1079545454545454,0.7731958762886598,0.8571428571428571,0.8062015503875969,1.0635838150289016,1.4933333333333334,0.825136612021858,0.8205128205128205,0.7647058823529411,0.8235294117647058,0.8571428571428571,2.015873015873016,1.0,1.0,1.0,1.2307692307692308,0.6951219512195121,1.09375,0.0,0.15873015873015872,0.023255813953488372,0.04,0.8560606060606061,0.5691056910569106,0.9090909090909091,1.1260504201680672,0.8813559322033898,0.13846153846153847,0.06097560975609756,0.05714285714285714
4,0.7901234567901234,0.6237623762376238,0.7261904761904762,0.3904761904761905,0.7727272727272727,0.5952380952380952,1.1383647798742138,1.092783505154639,1.3980582524271845,0.71,0.5185185185185185,0.494949494949495,0.4117647058823529,0.29411764705882354,0.31,0.8533333333333334,0.36283185840707965,0.3473684210526316,0.8238636363636364,0.5360824742268041,0.780952380952381,0.24806201550387597,1.0867052023121386,0.9733333333333334,1.174863387978142,0.38461538461538464,0.38235294117647056,0.18823529411764706,0.19047619047619047,0.20634920634920634,0.43902439024390244,0.4421052631578947,0.18888888888888888,0.057692307692307696,0.2804878048780488,1.4375,0.0,0.1111111111111111,0.023255813953488372,0.02,0.03787878787878788,0.06504065040650407,0.09090909090909091,0.11764705882352941,0.1016949152542373,0.0,0.0,0.0
6,0.14814814814814814,0.0594059405940594,0.05952380952380952,0.06666666666666667,0.03977272727272727,0.15476190476190477,0.1949685534591195,0.36082474226804123,0.3300970873786408,0.08,0.046296296296296294,0.050505050505050504,0.06862745098039216,0.029411764705882353,0.04,0.18666666666666668,0.061946902654867256,0.07368421052631578,0.5568181818181818,1.597938144329897,1.3428571428571427,0.4263565891472868,0.7630057803468208,0.7733333333333333,0.6612021857923497,0.1794871794871795,0.14705882352941177,0.0,0.13095238095238096,0.015873015873015872,0.06097560975609756,0.16842105263157894,0.05555555555555555,3.480769230769231,0.2073170731707317,0.21875,0.03125,0.25396825396825395,0.0,0.04,0.08333333333333333,0.04878048780487805,0.3409090909090909,0.3865546218487395,0.3135593220338983,0.015384615384615385,0.0,0.014285714285714285
8,0.04938271604938271,0.039603960396039604,0.08333333333333333,0.02857142857142857,0.017045454545454544,0.06547619047619048,0.012578616352201259,0.38144329896907214,0.17475728155339806,0.0,0.018518518518518517,0.0,0.008823529411764704,0.007352941176470587,0.009,0.10399999999999998,0.024778761061946902,0.01894736842105263,0.26704545454545453,0.027835051546391754,0.03714285714285714,0.010852713178294573,0.2138728323699422,0.26666666666666666,0.22404371584699453,0.012820512820512818,0.00588235294117647,0.01647058823529412,0.022619047619047615,0.025396825396825393,0.026829268292682926,0.011578947368421053,0.002222222222222222,0.015,0.00426829268292683,0.01328125,0.0034375,0.006349206349206349,0.0027906976744186047,0.0052,0.003863636363636364,0.0031707317073170734,0.017272727272727273,0.004033613445378151,0.008050847457627118,0.0010769230769230769,0.0006097560975609756,0.0008571428571428571
10,0.00654320987654321,0.00900990099009901,0.020595238095238094,0.0037142857142857142,0.008522727272727272,0.008333333333333333,0.020125786163522008,0.05463917525773196,0.02330097087378641,0.0056,0.002685185185185185,0.0017171717171717172,0.00303921568627451,0.003676470588235294,0.0056,0.005733333333333333,0.0025663716814159293,0.003789473684210526,0.06136363636363636,0.015463917525773193,0.00857142857142857,0.006976744186046511,0.09190751445086705,0.12466666666666666,0.08360655737704917,0.001282051282051282,0.0,0.00023529411764705883,0.0038095238095238095,0.009206349206349206,0.0037804878048780487,0.002,0.0013333333333333333,0.0028653846153846156,0.0002926829268292683,0.00640625,0.00071875,0.003984126984126984,0.0010697674418604652,0.00189,0.0004090909090909091,0.0011707317073170731,0.006363636363636364,0.005966386554621849,0.005338983050847458,0.00035384615384615386,4.878048780487805e-05,0.0011857142857142858
12,0.0009876543209876543,0.000594059405940594,0.0010714285714285715,0.0010476190476190477,0.00045454545454545455,0.0005357142857142857,0.0015094339622641509,0.0058762886597938145,0.002912621359223301,0.0012,0.00018518518518518518,0.0009090909090909091,0.0014705882352941176,0.002058823529411765,0.0007,0.0009333333333333333,0.0023893805309734514,0.0007368421052631579,0.019318181818181814,0.002268041237113402,0.0014285714285714286,0.0008527131782945736,0.014560693641618497,0.03187333333333333,0.01740983606557377,0.0017948717948717949,0.0,0.0,0.002261904761904762,0.00015873015873015873,0.0037804878048780487,0.0013684210526315789,0.0003333333333333333,0.00075,0.00010975609756097561,0.002625,0.0007625,0.0011142857142857144,0.0006744186046511628,0.00087,0.00012878787878787878,0.0008536585365853659,0.004443181818181818,0.005151260504201681,0.0036016949152542373,0.00032,0.00015,0.0002671428571428571
14,0.0006419753086419753,0.0001683168316831683,0.0002738095238095238,0.00045714285714285713,0.00125,0.0006547619047619047,0.0009874213836477987,0.0024639175257731957,0.0006601941747572816,0.0003,0.00012037037037037037,0.0005151515151515151,0.0007254901960784313,0.0026470588235294116,0.00063,0.0009466666666666666,0.0014778761061946903,0.00047368421052631577,0.002272727272727272,0.00015463917525773195,0.0002761904761904762,0.0003565891472868217,0.003005780346820809,0.010266666666666667,0.005901639344262295,0.0008641025641025641,0.0008794117647058824,0.0005176470588235294,0.0015,0.0019206349206349206,0.0020121951219512196,0.0009789473684210525,0.0015,0.0002923076923076923,0.00012560975609756097,0.0006171875,0.00061875,0.0014523809523809524,0.0006395348837209302,0.000324,0.00012575757575757575,0.0009008130081300813,0.0014125,0.0014126050420168066,0.0013194915254237287,0.0005138461538461538,0.00022682926829268292,0.0005971428571428572
