Time,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.2160154025804273,0.18041860664786843,0.22705745063534608,0.2675953138850435,0.0,0.3542565630744507,0.2009726734200552,0.0,0.3806783291257087,0.1407276594951177,0.21834737905071677,0.00836824967051658,0.2471520913662186,0.2291858657701724,0.34156130612868413,0.0,0.14018397234555005,0.2368911013198013,0.10237441030353843,-0.041499730906752734,0.30189773010579435,0.15387432221875627,0.19909429608154003,0.0,0.056862861894543246,0.3320862646779587,0.13778370236305315,0.00851068966790861,0.3068842794357169,0.2239154540927916,0.17415824615479364,0.0,0.20373036128610658,0.1895902496855792,0.23172729500560105,0.008583743691391435,0.22491189837095163,0.1604999075059172,0.1415718976203984,0.0,-0.01025650016718911,0.0,0.0,0.09893994785490365,-0.03571808260207923,0.0,0.0,0.008888947417245994
30,0.41600130721940637,0.3732665764288106,0.4476978717314373,0.49709543095408865,0.0,0.6205245410224152,0.3864595052962599,0.0,0.6379807992512374,0.3009272992018016,0.48661136564539625,0.00836824967051658,0.3897661985650606,0.41301231374354735,0.5677459140186727,0.0,0.321098069371625,0.3060095142041931,0.19523476319713332,-0.041499730906752734,0.5863171569227589,0.2547471714071946,0.32652190576804496,0.008583743691391435,0.11304369029248677,0.5333276549765436,0.3746934494414107,0.00851068966790861,0.634306680537012,0.47625816009926364,0.38077249551779285,0.0,0.3343297612435659,0.35127317523331214,0.44628710262841936,0.008583743691391435,0.39954793108007586,0.298766904876274,0.2798388949907551,0.0,-0.01025650016718911,0.0,0.0,0.054488185284069776,0.025975486403260736,0.0,0.0,0.0
45,0.5846665375658753,0.5503387773366215,0.6510989443164458,0.6817184847363226,0.0,0.8028460978163698,0.5409326097595534,0.0,0.8153148145341529,0.4560173872709956,0.7167889436169858,0.00836824967051658,0.47466564235154685,0.5310737845959381,0.7143493882105482,0.0,0.5010694488206261,0.34563571496186796,0.28710851350287686,-0.033060862260888176,0.7896580809407889,0.3270329660911912,0.4005023187660352,0.008583743691391435,0.1729694512236743,0.6665380718319808,0.6436465367869147,0.00851068966790861,0.8634925463071842,0.6657482063718309,0.5823518689161621,0.0,0.437811838136248,0.5677595455183426,0.5534391160436936,0.008583743691391435,0.4929680063659842,0.41882207294422796,0.399894063058709,0.008438868645864604,-0.01025650016718911,0.0,0.008733679968754631,0.09893994785490365,0.008733679968754631,-0.008658062743114541,0.0,0.0
60,0.6959469957346918,0.7063673919880801,0.8131064956389242,0.8342257788198507,0.00836824967051658,0.9382696385929304,0.6559178387915893,0.0,0.8945879954286607,0.5778610251021491,0.8762658677269183,0.00836824967051658,0.5493271711205666,0.6225296133459919,0.8235486801755403,0.0,0.6955714241714518,0.39988072981426376,0.3931572604335676,-0.033060862260888176,0.924188973898395,0.39834764033930037,0.4616145789595199,0.01709443335930004,0.23582871084152549,0.7720109407285073,0.8816051738862651,0.00851068966790861,0.9955167796411355,0.7975419790978125,0.781783253276577,0.0,0.5286434670827844,0.7878449904737316,0.6274585730391368,0.008583743691391435,0.5430443443461603,0.5095509263339901,0.5083224935478722,0.008438868645864604,-0.01025650016718911,0.008163310639160835,0.0,0.03922071315328133,0.008733679968754631,0.0,0.0,0.0
75,0.782492280895795,0.8347259538915499,0.9555114450274363,0.9621907206213537,0.00836824967051658,1.0440081546332578,0.7621400520468967,0.008438868645864604,0.8617211873483086,0.675209479873278,0.9802309879624731,0.00836824967051658,0.615438196232629,0.7044467358138787,0.9091222423955424,0.0,0.8562727221479022,0.46491912599348606,0.479136112809008,-0.033060862260888176,1.034954436896132,0.4805857385762724,0.52507998160964,0.008583743691391435,0.29100102670984473,0.8609584267450034,1.0736829056255843,0.00851068966790861,1.0904155214639313,0.8857121047686609,0.9346576087442305,0.0,0.6003307676340228,0.944835650363821,0.6823128383942352,0.008583743691391435,0.5907321751318758,0.5962433749203425,0.6004377824556778,0.008438868645864604,-0.01025650016718911,0.008163310639160835,0.0,-0.016129381929883644,0.01739174271186924,0.0,0.0,0.0
90,0.8573935890689129,0.961634805755579,1.0774754383587932,1.0717392704170132,0.00836824967051658,1.130310663655301,0.8609676466631,0.008438868645864604,0.8227868293728541,0.751416088683921,1.0760306839714004,0.016667052485211643,0.6837574402101063,0.7731898882334817,0.9892756246306439,0.0,0.9525196701706138,0.5372049206774826,0.5517210100884145,-0.02469261259037152,1.1374940762123171,0.5643022196690497,0.5916296561812866,0.008583743691391435,0.3693601034660482,0.9468899733173272,1.228110939497056,0.00851068966790861,1.1695081103011473,0.9637930658591585,1.041740777713503,0.0,0.6569182422634865,1.0689973681291798,0.7435780341868372,0.008583743691391435,0.6593981958233043,0.6963268334773252,0.6921049709815016,0.008438868645864604,-0.01025650016718911,0.008163310639160835,0.0,0.0,-0.04485056616535179,0.0,0.0,0.0
105,0.9144198239383432,1.075534341385565,1.1957034128434292,1.1610178548555392,0.0,1.2126308670690504,0.9572987556015322,0.01680711831638119,0.7587444630457586,0.8241754429663494,1.1589554185755782,0.00836824967051658,0.7447519529129484,0.8391478560252792,1.0647107369924282,0.0,1.0142452499315704,0.6072200495835063,0.6169198151720612,-0.033060862260888176,1.2175367838858535,0.6395096971561884,0.6527376422220686,0.0,0.4454356764382018,1.017353183812598,1.3589348432240735,0.00851068966790861,1.2486729832438428,1.0375853980502407,1.127460443005768,0.0,0.6950180884957569,1.1606223634523223,0.7974295289974261,0.0,0.7215024063150706,0.7892291142131095,0.7751111184113756,0.008438868645864604,-0.01025650016718911,0.008163310639160835,0.0,0.031498667059371016,0.0,0.0,0.0,0.0
120,0.9511886717254323,1.1871012384859285,1.2982128930704167,1.2505961204102776,0.00836824967051658,1.2833463918674481,1.0486586572353795,0.008438868645864604,0.7507762933965817,0.8956344069484944,1.2355271057562358,0.00836824967051658,0.8091980141549331,0.9040954587803368,1.1290953053931854,0.008298802814695064,1.0921187593575614,0.6859615208990708,0.6816130273146588,-0.041499730906752734,1.286790377574777,0.6921795946112094,0.7139685083735309,0.0,0.531879032963823,1.0697534602061298,1.4680837941283686,0.0,1.3143817795296044,1.1088556560828706,1.197611148420288,0.0,0.723881007012564,1.2308802572458601,0.8503719482676255,0.0,0.7880550268243428,0.8759993820997027,0.8481903191702234,0.0,-0.01025650016718911,0.008163310639160835,0.0,-0.024292692569044587,-0.04485056616535179,-0.008658062743114541,0.0,0.0
135,0.985956274263559,1.2895573083029657,1.3882532256052236,1.3267936340122766,0.00836824967051658,1.3543898146011455,1.1345052117287164,-0.008510689667908506,0.7796876368910017,0.9589244176236762,1.307944796622611,0.00836824967051658,0.8710456782372403,0.973701639087494,1.1819462774257188,0.0,1.188316907253383,0.772271530192999,0.7553894894371663,-0.041499730906752734,1.3549718899908494,0.7412923914661308,0.7682270988913527,0.0,0.6171962673706293,1.1138134500001602,1.5676684995578054,0.0,1.3687952012533986,1.1801388963023176,1.2700345550040286,0.0,0.7466228608487598,1.2956031271718602,0.8988989891622857,0.0,0.8710341402860342,0.9525673800942871,0.9087624654533636,0.0,-0.01025650016718911,0.008163310639160835,0.0,-0.016129381929883644,-0.04485056616535179,0.0,0.0,0.0
