5s,LY,5w,Rw,2s,Rs,si,2w
0.0068000000000000005,0.005266666666666667,0.005066666666666666,0.0041333333333333335,0.003933333333333334,0.003766666666666667,0.0069,0.004366666666666667
0.0051,,0.0044,0.0044666666666666665,0.004166666666666667,0.003966666666666667,,0.004033333333333333
0.004566666666666667,,0.004,0.004,0.004666666666666666,0.003833333333333333,,0.0040999999999999995
0.004833333333333334,,0.004233333333333333,0.004,0.0044,0.004166666666666667,,0.004433333333333333
0.005,,0.005466666666666667,0.004266666666666668,0.0037,0.0041,,0.0037
