5s,LY,5w,Rw,2s,Rs,si,2w
2.3170333333333333,1.8983999999999999,1.8092333333333332,1.5744666666666667,1.3851666666666667,1.6663333333333334,2.6656666666666666,1.6439333333333332
2.1769666666666665,,2.2044333333333337,1.4574,1.3053000000000001,1.3755666666666666,,1.2375666666666667
2.1397,,1.9972333333333332,1.5616,1.7222666666666664,1.8394000000000001,,1.2029999999999998
2.7162333333333337,,2.0683000000000002,1.4082666666666668,1.766333333333333,2.1990333333333334,,1.6901
2.5291333333333337,,1.6407333333333334,1.5074333333333332,2.0265,1.5248666666666668,,1.6672666666666665
