5s,LY,5w,Rw,2s,Rs,si,2w
1.9474666666666665,1.8819333333333335,2.1082666666666667,2.2056333333333336,2.1693666666666664,2.165366666666667,1.8239333333333334,2.1118666666666663
1.9624,,2.4129,1.7902333333333331,2.0423666666666667,1.7857,,2.2726666666666664
3.731,,11.526366666666666,2.1552333333333333,1.9136333333333333,2.0311666666666666,,1.86105
2.0106333333333333,,1.9293000000000002,1.8246,1.6484666666666665,1.7901666666666667,,1.8979666666666668
1.8902666666666665,,1.9315666666666669,1.9086,1.8638333333333332,2.0799333333333334,,1.92
