5s,LY,5w,Rw,2s,Rs,si,2w
0.0036333333333333335,0.004,0.0042,0.004066666666666667,0.0033666666666666667,0.004,0.004633333333333333,0.004333333333333334
0.0068000000000000005,,0.0034999999999999996,0.004733333333333333,0.003833333333333333,0.0044,,0.004
0.005666666666666667,,0.0155,0.003533333333333333,0.003833333333333333,0.004299999999999999,,0.00405
0.003966666666666667,,0.004166666666666667,0.004533333333333334,0.003833333333333333,0.0045000000000000005,,0.0042
0.0044666666666666665,,0.004633333333333333,0.004433333333333333,0.0047,0.004233333333333333,,0.004333333333333334
