FSC-H,SSC-H,FITC-H,FSC-A,SSC-A,FITC-A,Width,Time
4072865,743800,-140,582342,202017,-102,16,18943.682
2031638,254420,5303,863503,99169,8823,68,20024.402
941152,86647,1830,286338,25270,2735,55,20028.459
1243399,318013,4923,556537,115771,7860,67,20029.070
1302076,104859,3488,404156,30351,5022,57,20029.918
1094255,244282,3274,404298,79179,5203,63,20033.482
954076,72714,1588,284701,21055,1998,54,20035.053
2491053,489488,13307,1527422,300893,29649,84,20038.514
1275619,119011,2351,396638,34480,2994,58,20040.641
2270003,579258,12483,1368473,313280,28846,86,20043.904
1480579,286596,4866,479174,85783,6908,59,20047.553
1982100,398950,8285,799299,136186,12082,66,20049.012
1294967,87278,2143,396374,25441,3180,57,20055.758
972921,95478,1456,289064,27575,2139,54,20060.469
1474086,343688,5063,594174,122483,7599,68,20071.332
1007507,141975,1983,312783,41348,2891,56,20080.396
869991,109251,1871,265726,31780,3115,55,20097.652
1199183,113731,2167,365890,33002,2621,57,20109.598
1510594,148743,2936,486078,44194,4538,59,20114.957
2151580,254818,7115,764899,80845,9531,63,20117.086
1000290,148698,3173,332461,44205,5126,58,20121.514
1639518,227988,4867,507052,67130,7167,55,20121.537
926000,137905,2034,287519,40421,2927,55,20122.303
1445749,170900,3308,476485,51786,4826,60,20123.066
1255867,267554,4795,561652,95293,7343,68,20124.199
1020433,134654,1794,307489,39015,2830,55,20128.354
733539,83453,1679,224707,24336,2868,54,20129.439
2493020,548939,11904,1306516,251833,22835,81,20131.770
1557595,181404,4726,519227,53988,5737,61,20133.234
1419517,307347,6211,765710,140303,11261,75,20136.607
1863890,312702,7190,618770,92498,9678,60,20137.264
1369401,193776,2765,451692,58677,4002,60,20138.338
977943,114774,2528,301042,33523,3359,56,20141.016
2633503,461004,10612,1048710,163517,15850,65,20141.152
2063579,433652,11754,1136966,222099,27114,85,20142.268
1897671,493279,10779,1285335,273046,24947,89,20142.730
1320815,164789,2704,420485,48592,4019,57,20143.578
1301802,111973,3162,400927,32580,4182,57,20144.779
2107111,377629,10490,1219268,217096,21979,82,20152.502
1262145,175009,2191,382976,50932,3056,57,20153.598
1348785,218632,5357,566176,77849,8192,66,20156.168
1750803,399345,6717,833473,153082,11984,72,20160.705
1017768,288966,4869,532318,114534,8630,71,20163.932
728544,119129,2472,226558,34905,3292,54,20164.695
1353082,137371,2265,420904,40266,3376,57,20175.912
3315680,523475,11384,1233976,207198,18076,72,20201.146
1197427,158217,2524,365802,46102,3270,56,20211.016
1052419,150502,2278,315710,43376,3149,55,20222.578
1262352,353553,6665,682571,151155,12038,75,20225.844
1915478,325456,5175,711694,107405,6994,65,20227.008
2106802,425892,11523,853414,141083,17261,68,20227.637
1159506,134961,2215,354479,39310,2747,56,20230.797
2217190,397315,8922,883714,155959,15410,71,20231.508
2472889,457763,8681,1069255,189199,15606,73,20235.367
1272020,195386,3221,406399,58072,4403,58,20237.396
1494729,308237,6798,655576,108354,10838,68,20237.801
1899996,414718,9161,925366,183863,18135,79,20238.391
923652,134482,1829,285235,39125,2680,54,20238.979
2506117,710889,12621,1687376,406896,36157,93,20239.637
1660311,156770,4445,553514,46184,6599,52,20239.727
1044235,101547,1896,310118,29306,3186,56,20242.037
1305134,166016,2947,408855,48855,4133,57,20242.809
1332172,102095,3186,411302,29591,4254,57,20247.314
1155480,200780,3400,397295,61321,4841,60,20248.273
1822014,326394,5644,883389,133729,11134,74,20251.371
1784169,443438,7597,762048,165300,12263,65,20251.615
1338835,191377,3162,429779,57304,4331,58,20254.510
1801351,496831,10328,1002325,243246,21553,81,20257.326
1066088,149280,3057,335701,43621,3916,54,20257.754
1069415,130150,3949,349673,38605,5625,57,20258.316
868438,71095,2465,261077,20384,3663,54,20259.289
1069504,114561,2121,329098,33432,2650,56,20265.414
3187125,682795,12371,1467796,271022,22849,78,20271.379
1469288,210997,3521,516752,64561,4964,62,20273.186
2002801,261145,7426,767961,90784,11532,66,20275.898
1193542,155716,2592,379295,46149,3649,57,20276.738
1306017,229683,2723,403143,68220,3602,57,20287.188
1204124,149570,2093,382838,44627,2628,58,20292.479
987376,258817,3878,459190,94734,6277,67,20311.963
1169799,152021,2200,371551,45341,3238,58,20320.553
963697,128211,2227,302204,37679,3327,56,20324.793
1281415,213823,4200,519375,74514,6604,65,20328.283
1096799,158574,1789,343814,46399,2470,53,20328.473
2370292,408385,6879,811632,127106,9635,63,20332.178
1635142,217131,4932,533560,64336,6322,61,20333.813
1172216,140907,3431,381875,41884,4780,59,20334.822
1021536,130859,2564,322723,38777,3465,57,20338.852
2360200,326341,7578,782088,99689,11405,62,20339.664
985957,144301,2115,313483,42844,2757,57,20341.893
1140831,163942,2598,368133,49552,3757,58,20342.994
1223755,147441,2326,370613,42282,3281,54,20343.137
1076765,168485,2077,348783,50061,2665,55,20343.375
1022349,90193,1478,302637,26162,2243,51,20343.703
2728257,537089,8622,1149865,195737,13301,71,20344.471
2949703,443868,12870,1244473,175288,20006,71,20346.547
2602232,876855,15840,1913861,527215,44259,102,20347.643
2394093,396398,8695,805035,122332,11823,63,20350.621
1146011,145130,2592,362824,43322,3583,58,20352.246
1451508,209198,3574,459384,61363,5304,59,20354.094
1276861,64777,1820,377170,18389,2535,54,20354.529
1011181,89685,1208,301858,26014,1622,55,20356.156
1432539,149923,4140,476485,45614,6042,60,20357.525
3296516,837274,13869,1269105,273277,21147,68,20359.477
3312820,807340,16948,2222761,519643,44552,89,20362.283
918184,99488,1844,279374,29237,2730,55,20365.244
3883610,1209220,25944,2379398,585373,54806,83,20365.492
1110611,134536,2489,333680,35289,3532,44,20365.604
1069869,195119,3732,464366,70929,6272,67,20373.318
1071988,257603,4551,483735,96716,8249,69,20387.254
1186853,182308,2880,385918,54158,4400,59,20388.830
2082801,475896,10574,1358188,276562,24729,89,20390.311
1205793,172812,3816,384431,48908,5870,50,20390.416
1074335,104427,3348,334019,29911,4736,53,20390.873
1304525,223144,3981,440532,66915,5716,60,20393.611
1323372,122689,2434,418690,36432,3493,58,20394.904
1364917,251348,3654,550036,91200,6210,65,20397.465
1321019,312614,4404,488540,99458,7120,62,20400.518
2315937,389975,8149,1296729,182833,17041,76,20401.494
866842,103819,2074,273891,30699,2972,56,20407.992
1071450,270567,5671,535533,103219,9479,70,20435.924
1217468,181221,4311,407674,54730,6157,60,20437.588
2021846,466158,10113,1034125,187673,18257,77,20439.881
1923605,432422,10855,1076690,200145,21696,82,20445.555
1055273,160999,3047,329023,45898,4200,51,20445.709
665027,54938,1618,197064,15688,1880,52,20447.404
1373879,268576,3273,432536,80839,4111,57,20447.629
2315927,365429,8987,888138,128055,14029,66,20448.137
1941456,358014,8989,1022924,165379,18750,78,20450.254
1698562,225518,6175,569020,66827,9498,59,20450.682
1184039,137268,2236,370017,40077,3575,57,20452.924
1128138,138361,2727,355939,40962,4298,56,20453.455
1189383,149165,4111,387682,44143,5741,59,20454.764
2918139,539358,10982,1005830,166535,14271,61,20454.926
1659309,340894,7280,714118,122009,11870,60,20454.975
1347570,205527,3159,442434,61452,4137,60,20456.438
1488381,230272,8608,738612,92598,15079,71,20457.336
2947363,652249,16721,1714284,358520,37430,94,20460.799
3458293,804936,14128,1441860,293330,22394,72,20462.434
1534015,196462,3561,479266,57546,4823,58,20464.957
1200916,147298,3353,380332,42619,4278,54,20465.072
2346978,539324,12199,1055986,201797,19814,70,20465.596
4250687,1296513,23212,1878750,465892,39807,73,20465.678
3786601,643304,15683,1871680,306925,31992,81,20466.189
2281363,337565,8201,870899,117138,13147,63,20466.680
1954192,330779,6919,780937,126411,11809,69,20467.611
1045513,163868,3137,329341,46994,4444,50,20467.643
1174640,223341,4291,404486,67888,5704,59,20468.420
1030202,111675,2147,315553,32404,3138,56,20469.324
3867166,1192352,23806,2014498,480083,45000,81,20477.615
729890,74473,728,216823,21633,988,53,20479.082
1398295,168693,3511,443764,49485,5086,59,20482.953
1477704,141786,3649,462896,41386,5341,58,20484.160
1846416,357552,10100,835325,131766,16049,71,20493.604
981220,142632,2747,324074,42922,3285,58,20495.037
1438769,104987,4313,447993,30660,5720,58,20498.980
1245232,265667,5144,708334,124332,9575,75,20527.146
2278129,460324,10212,1250842,210478,20297,77,20529.723
1750853,362078,5008,674661,129811,8160,66,20546.676
1162427,151862,2761,367782,44891,4343,58,20550.590
923034,150502,2772,291985,43916,3594,55,20550.887
1707000,230869,8052,876758,118298,15525,76,20552.490
4416449,839901,17652,1947248,312709,29629,74,20553.188
1503975,223986,4077,492292,66693,5817,60,20554.297
1134717,140564,2559,358481,41317,3832,56,20554.787
1217532,311426,6881,614559,130596,11589,74,20557.328
1306030,216833,3596,449679,66190,5227,61,20561.016
3701444,766095,15509,1496253,268862,24492,69,20561.457
923793,144420,2783,282426,40455,3645,47,20561.604
1226472,420134,7230,743401,171865,13213,78,20567.145
1571842,441566,9121,811752,184382,17656,75,20569.477
1343674,200353,3256,446098,60121,4333,60,20570.629
1125749,298805,6215,604851,125403,10636,71,20570.902
1657944,276633,5290,538234,82778,7704,54,20570.957
2021229,304733,5963,775049,108789,9277,66,20572.340
1506710,229452,5285,513628,68490,7323,61,20574.984
962139,123796,1415,285086,35627,1882,54,20576.520
985174,127422,3021,299419,36916,4259,56,20577.410
1443296,178097,4194,459179,52079,6109,59,20578.715
1990255,289855,4691,720108,97461,7189,64,20582.568
1055429,263463,4878,502426,97876,8279,69,20585.453
1212717,213628,2899,377185,63260,4004,56,20585.918
2373792,342049,8821,777486,105218,12020,61,20588.361
1541288,317300,6771,691613,117584,10693,71,20591.207
1375545,331266,6839,853786,162835,15255,81,20591.930
2416127,586454,9389,1288067,240444,17853,76,20595.027
1679361,275996,6547,858385,116119,12546,73,20595.660
1142889,280811,5330,437310,88706,7436,63,20597.354
1851915,397441,9564,874039,151032,16800,67,20597.402
1251329,150873,2087,395839,44626,2790,57,20602.010
1558933,272175,5419,852311,121044,10682,75,20603.473
1212928,145503,3400,386453,42760,3990,59,20605.074
1089036,131436,2179,343580,38445,3384,57,20610.975
775809,45661,965,223567,13039,1345,52,20615.590
1118977,251995,4710,505791,94053,7815,69,20644.488
1288574,199805,3090,415735,59190,4181,59,20660.473
1453790,234097,3752,480993,70031,5032,57,20660.654
1124320,141650,3000,355539,41406,4516,57,20669.143
1213806,194309,3727,464289,64192,5683,63,20671.865
931480,76944,1183,272893,22127,1430,54,20679.455
1745823,600611,10546,1129277,304927,24821,88,20681.299
949663,139189,2534,300454,40747,3235,56,20714.578
1543419,179201,4319,533601,58696,6597,62,21050.359
1387784,294809,4500,715399,130003,8259,72,21109.104
1115411,284318,5416,496787,103865,8881,68,21135.838
946687,111106,2721,303009,33234,3494,57,21145.516
1420635,552321,9705,809756,243388,19315,77,21227.172
885490,76618,1814,273751,22734,2425,56,21265.863
2912263,210986,206,429970,57786,284,16,22824.371
4934982,745423,227,1263321,345327,615,31,22824.469
1570518,918457,300,383162,280262,600,30,22824.490
3959209,908284,299,1055091,411625,730,32,22824.496
3354352,390364,1240,346184,3957,375,12,22825.586
2062288,297225,9039,1002101,81486,15910,91,22853.500
740771,98524,2516,248781,33352,3385,60,22866.059
1471085,144930,3683,467506,43888,4544,60,22877.326
1489501,268066,4810,507417,82849,6582,62,22878.840
1083408,263272,4581,465649,89022,7107,62,22878.918
1197778,90345,2743,374503,27523,3707,59,22880.047
1076721,90189,1830,349517,28019,2492,58,22880.680
858990,131197,2437,285720,41024,3656,54,22880.738
1213929,416938,6609,626720,156458,10551,76,22882.375
2219729,429615,9818,906777,142944,14212,65,22882.451
1770624,273849,2564,631960,92307,3433,58,22882.654
935883,105783,2227,308573,31900,2774,50,22882.801
825079,98455,2604,260262,28714,3519,47,22882.813
1282905,138147,4381,460532,43373,5765,55,22882.900
1110630,141332,3113,355945,41789,5169,48,22882.938
1501903,143466,3551,455620,40083,4985,47,22882.951
1010386,137111,3821,387177,45471,5969,59,22883.285
1055066,145330,2106,340613,43662,3296,58,22884.820
916157,116520,2768,321713,38005,3918,60,22884.930
2024573,383006,6722,917221,154613,12402,71,22899.855
1019577,334068,5742,562597,141921,10443,75,22901.785
1872812,369239,8296,939042,155836,15618,75,23132.914
1013384,183114,4603,344716,55615,5874,59,23139.832
1234320,182608,3137,402544,54572,4504,59,23147.283
1518584,135615,3919,483390,39321,5696,58,23150.418
925311,230743,4578,403384,81216,6691,66,23151.266
1377322,330098,7362,627608,128149,12630,72,23174.035
1198839,172923,3320,385562,51228,4243,58,23177.033
1231595,258271,4052,523369,90582,6146,66,23197.238
1376323,135554,4360,444222,39786,6275,59,23213.260
1997934,395159,11394,1315078,235344,26641,87,23214.105
2669506,497079,10732,869837,148396,14703,57,23214.340
1409706,144068,3648,495305,46745,5522,61,23216.104
1998204,257473,5677,685663,81637,8229,61,23217.561
1087288,157472,2197,339509,46558,3404,56,23222.420
1452197,121611,3236,451543,35008,4164,57,23223.184
1085852,258246,4674,444461,90920,6937,63,23223.309
936327,230770,4898,418197,83203,7246,66,23224.469
1844891,273348,6654,828121,111633,11048,69,23225.584
1074571,129804,3361,334819,37762,4705,57,23226.684
4288067,838847,19406,1843757,314961,31022,73,23226.984
1187200,270732,5131,508141,101791,8262,68,23231.391
1060545,108766,3447,326013,30900,4951,53,23231.670
2077634,404093,10894,894191,150575,17751,70,23233.109
1126185,138507,2851,355451,40574,3853,58,23237.223
1179934,98156,2989,357440,28252,4117,56,23239.809
1964658,262010,4848,665522,83434,6730,62,23252.328
976134,93982,2567,298294,27374,3441,55,23256.992
2010173,472528,11757,980082,191839,20420,72,23257.402
3419777,523176,11858,1449141,199667,19894,72,23272.811
988474,127601,1739,304823,36777,2527,56,23286.318
2518475,483703,11580,1488212,243464,25648,84,23294.152
1622700,219685,4921,552686,69758,7688,60,23317.361
2575982,375649,9790,1132271,152279,16149,74,23322.348
1633806,468944,8289,846758,194880,16113,76,23323.188
1344469,206177,3629,435156,60273,4923,56,23323.496
1136248,191466,2625,351274,56147,3809,57,23325.117
2235972,287603,7393,735594,89951,10179,62,23326.025
1728144,556826,11103,1225227,320653,30817,88,23327.365
1297280,183965,4724,530012,67243,7921,62,23327.680
1216111,153882,2754,374233,43493,4194,51,23327.820
2107660,387643,14564,858416,131231,21209,62,23327.855
1210800,71317,3828,368197,19557,4699,52,23328.221
1318951,115352,3074,422871,33497,4030,57,23328.797
2532085,380100,14866,1006175,147161,23668,67,23329.340
1692567,419230,8375,852582,177841,15689,72,23330.146
3113073,671361,17898,1275681,229068,27601,64,23330.203
1281800,162427,3979,406952,46297,5439,52,23330.563
912543,86251,2966,282091,25053,3882,57,23333.914
2099898,526601,9564,965254,194416,16825,72,23335.076
1946479,222814,8032,657495,66527,10942,61,23336.484
3556616,687765,13175,1430376,240656,21461,69,23337.094
2654685,522839,14956,1265039,223545,25338,74,23337.785
874903,93863,1150,262641,27506,1850,53,23338.664
2025052,380864,8104,906081,151765,13961,72,23338.986
1187803,88738,1930,351641,25396,2364,56,23340.010
1219418,195721,4197,422296,59076,6392,60,23340.512
1107507,151030,2999,350727,44473,4956,57,23342.711
2260054,439928,12023,1001869,176815,20406,72,23349.957
2520499,406445,9595,1019552,151966,15124,66,23350.223
1037423,115239,2532,319452,33195,3484,57,23351.598
3431070,400295,14855,1601795,169474,25630,75,23354.762
1025516,92592,1590,301885,26752,2445,54,23362.127
1260417,160771,4070,405436,47398,5169,58,23362.574
1401240,140282,3564,438403,40626,5089,58,23368.230
1048760,131554,2826,336348,38876,4035,58,23385.070
1187211,327204,6459,682222,146027,12074,74,23390.955
2035344,587573,12362,1029557,235817,22449,76,23393.855
1622410,328003,7845,953537,146979,14333,77,23404.895
1615014,148286,3093,496741,43204,4340,58,23427.633
1620182,204353,6341,533394,61614,8789,60,23430.641
1051738,155404,2559,333528,45278,3521,57,23435.486
1672463,373055,8639,1038644,195464,18736,82,23436.023
2074494,476847,11335,1190216,252365,23104,82,23440.328
1130530,124704,2206,344014,34347,3140,48,23440.434
808640,74874,2314,238876,21263,2704,53,23443.238
2211947,524320,9808,1096235,221012,19429,78,23443.496
866460,86957,854,248334,24383,1026,51,23444.098
1727068,397784,10627,850814,163281,18295,70,23444.336
2181035,633504,12330,1562162,393208,34323,92,23445.002
1068743,119870,2774,344089,35283,3215,58,23447.656
920832,203081,4054,364675,66242,5537,58,23447.684
2365811,296257,6227,737653,87293,7542,56,23447.834
1269316,117679,2587,384838,33823,3541,57,23450.977
1652725,153527,2987,539044,48378,4089,60,23453.260
1347601,236693,4628,452395,71071,6438,57,23453.467
1355709,256221,4871,482317,78782,7289,60,23454.031
1045549,127554,1921,313970,36276,2548,51,23454.197
2041660,356754,5758,767492,118186,8383,65,23457.658
1365098,274437,3820,412485,79709,4859,50,23457.672
2084716,287507,5860,818222,105990,9198,67,23458.729
1818848,302058,7510,910850,133038,14013,71,23459.090
3233057,810004,18305,1364459,289146,27456,72,23461.299
1085297,116276,2076,332204,33739,2976,56,23464.543
1158307,114626,2526,352670,33202,3495,57,23465.828
959400,114670,1964,291184,33358,3200,55,23467.373
1056726,96899,1745,322162,28097,2840,56,23472.334
2575251,392479,11568,1239696,186400,22832,76,23474.277
1749358,280849,5998,631752,92251,8875,64,23487.035
1245343,291924,5792,580808,114234,10327,69,23494.625
1470398,329888,7408,723503,140428,12935,74,23498.176
2641853,439847,10663,1117541,168251,18264,72,23501.285
1858200,362660,9416,999880,165921,19148,76,23508.570
1187349,146065,2612,371699,42921,3285,57,23523.941
1855506,234805,6207,655673,77282,8696,63,23529.176
2724984,503078,9196,1040753,177795,13407,67,23529.758
1394334,228726,4954,483393,69742,7306,61,23533.344
1471419,142441,3292,444874,40458,4808,55,23533.676
1310967,85779,2590,390933,24532,3724,54,23534.176
1475908,258328,5260,521066,81459,7553,58,23534.314
1393500,284850,5168,551172,98500,8415,64,23535.311
2498218,433496,11396,1256627,196548,21111,77,23535.855
1277224,201239,3974,431427,60579,5850,60,23538.852
1166527,164978,4391,386793,48636,6266,60,23539.729
1451163,173883,4205,469847,50967,5708,59,23541.352
2166036,256388,3764,777675,86208,6002,62,23541.570
2326829,521342,13131,1542972,324724,34108,96,23543.623
1377539,252482,4420,466823,76264,5730,58,23544.328
1114859,109759,2915,340295,31401,3898,55,23544.846
1746639,787587,10357,954606,299475,19400,78,23545.088
1541292,357773,7707,894377,162206,16699,79,23546.359
1264857,130154,3095,398763,38133,4226,56,23547.010
1093966,91376,2131,329872,26311,3262,56,23548.086
1461599,243575,3699,470473,72873,5306,59,23549.045
1039720,231369,4152,466816,87768,6888,69,23551.340
902540,113767,2022,270145,32751,2790,54,23552.189
2108477,509534,8915,1138113,213283,16840,78,23554.471
1049541,177232,3676,337430,51896,4973,52,23554.730
2203256,475973,8261,918237,177016,13481,63,23554.754
1639272,193776,4769,540806,56918,6060,60,23555.707
969996,116846,1836,298662,33978,3046,55,23559.131
1355463,138266,2746,417668,39738,4436,57,23559.551
892404,130591,2857,284359,38044,4142,53,23559.770
1889145,548956,10520,1131953,247434,21156,82,23561.320
1330647,298629,5299,568662,101369,8450,59,23561.402
1240752,111103,3572,380928,31833,4981,57,23565.293
1229730,110820,3885,389987,32009,5960,58,23568.369
1602896,255099,4229,575495,82865,6205,62,23570.018
4041807,746985,15511,1775275,283351,25817,73,23571.563
3651921,708046,16791,1828638,344437,33234,80,23573.660
1745204,321594,7983,795515,131320,12700,64,23573.877
1439138,120034,2953,435033,34393,4057,56,23588.340
1601820,230816,5831,827514,110807,10814,75,23590.512
1368629,155045,3128,416680,44756,4919,56,23592.498
1077775,130479,1812,332238,37775,3067,56,23597.197
1058835,85358,2388,317290,24574,3042,54,23597.668
1167097,218389,4207,399613,66088,5993,60,23599.605
1540482,265901,5492,650745,100104,8446,66,23608.936
1084842,135916,2785,338514,39794,3616,54,23609.387
1093128,365695,5862,630848,170150,12087,78,23612.531
1511584,307909,6866,717362,119299,11298,71,23617.078
1165116,138264,2856,373032,40548,3682,58,23625.641
1221512,170455,2571,390990,50177,3436,58,23660.270
1439091,125737,3955,446525,36384,5339,58,23674.898
1102625,178962,2900,359437,53901,4486,58,24141.570
1533975,88469,65,1512345,-18218,263,111,28225.604
4066857,602286,188,611277,176747,277,17,28226.916
4254231,504922,187,469316,113959,259,13,28226.924
2105418,371469,-7,284410,91995,52,15,28226.930
3641221,937025,148,654738,323872,352,22,28227.287
3764282,1246104,258,608482,412210,322,20,28227.295
926576,47734,253,111095,9939,256,12,28227.816
1390045,55818,41,217918,15562,113,17,28227.834
1869155,230468,4845,620423,69375,6491,62,28875.568
593619,73137,1635,177129,21465,2248,52,28893.559
1379371,249589,4372,529622,84975,7000,65,28894.582
1029724,316732,6895,666122,161461,13575,76,28894.709
3185040,657067,14126,1270732,217878,22131,69,28895.531
2160423,336198,6893,835450,116347,9993,62,28895.830
2071173,324540,5792,798140,112687,8912,61,28896.039
1117010,133230,2081,328632,37198,2729,46,28896.098
3680407,519461,13139,1707328,247537,25857,76,28896.246
1376114,236518,4639,475721,71770,6587,57,28896.703
1961824,300530,10708,1019208,155599,19375,72,28896.820
2191788,402752,9503,964097,155651,15824,71,28897.723
1089172,75619,2537,330010,21317,3906,50,28897.910
1440897,252394,5690,642858,94431,9189,63,28897.973
2243608,245383,7024,1019368,111843,13488,65,28898.125
1377673,160771,2460,436838,47459,3135,56,28898.752
1241081,165727,2282,394424,49121,2462,53,28898.844
1404677,403942,7373,677497,155186,12855,66,28898.910
3046967,910793,20431,1789521,453155,43737,85,28899.613
1370284,164483,2981,449896,48150,4046,54,28899.949
1129742,137398,3032,355164,40442,4311,56,28900.609
1208955,99138,3038,369153,28706,4246,54,28900.805
1287691,194611,2627,414318,59132,3502,54,28900.891
1229174,188099,5735,536692,76314,9302,63,28901.051
1283718,144219,3581,403888,42356,4615,56,28901.561
1690245,424159,8058,794055,168076,14102,70,28901.838
1214348,181120,3189,397501,53823,4684,53,28901.996
3840381,623402,19523,1695920,266692,33768,75,28902.342
2314907,414553,8239,1178308,209658,17594,81,28903.557
1364725,109034,3039,422521,31553,3965,55,28903.982
1533082,413741,5868,666584,141424,8407,68,28904.820
1727867,450979,7963,718160,158156,12018,64,28904.998
1519328,461036,7289,720036,166401,12063,66,28905.283
3126019,765137,13794,1508368,328517,23743,72,28905.484
2495988,671894,13051,2556714,610580,51599,104,28905.598
1137590,175787,3826,340816,46307,4970,41,28905.693
1996997,331916,6893,823318,120900,11622,62,28905.984
1006269,213473,4044,427545,74984,6520,57,28906.201
2767779,453550,12634,1160898,194853,20589,74,28907.861
1874164,302778,7637,919771,136912,14751,74,28908.516
1437811,358829,5164,536599,118015,7183,59,28908.738
902683,130606,1869,275717,37153,2482,47,28908.779
1961246,488959,10431,1421744,335553,27808,90,28910.988
1436475,382482,8525,700549,168778,15408,72,28911.578
1557817,385996,8410,1023444,209987,20569,77,28911.623
2542490,610952,14685,1306695,252628,25949,69,28911.738
1386233,116887,2888,410403,29487,4267,43,28911.754
3072584,865036,19468,1938066,457522,45606,86,28913.988
1233008,98250,3271,384530,28770,4610,58,28915.387
1376402,274157,5091,693502,119918,9737,72,28915.797
1569986,193453,4081,538723,61513,6127,60,28916.150
1396555,136468,3826,447115,40631,5213,59,28918.496
2042935,463754,11004,1110163,230351,23344,83,28921.795
1966870,415903,9274,1034199,184623,17682,76,28922.496
2121035,478536,9950,1247318,221242,20643,83,28941.953
1096057,93573,2242,335835,26907,3606,52,28942.307
1316966,191614,4195,438852,58063,6181,59,28942.949
1316357,393008,7650,703267,176471,14138,76,28958.445
2498413,597940,12766,1561633,306143,29132,87,28961.074
1172455,173076,2904,376698,52261,4005,58,28962.445
2032586,472057,10652,1402924,265995,25843,86,28966.734
2058329,431907,9528,1743973,315290,29760,104,28972.842
2136500,369203,9977,776705,113334,14520,64,28973.945
1408390,270740,6732,939998,136594,15449,84,28974.855
2126289,390053,9502,1364057,224988,23279,90,28976.660
1429696,226834,4932,631797,86054,7747,70,28977.871
1471442,202232,5139,577032,68843,8255,61,28977.967
2005042,277937,4997,693443,89706,7761,64,28979.912
903898,154749,2332,335150,49597,4092,59,28980.309
1242538,332209,5944,801406,168020,13088,81,28980.453
