FSC-H,SSC-H,FITC-H,FSC-A,SSC-A,FITC-A,Width,Time
1351868,153421,3332,405397,43230,4814,53,34845.145
1783038,210475,9828,611495,62374,14023,56,34845.230
1319011,230919,6895,561532,80142,10046,67,34846.641
1704174,346920,8576,604192,107257,12201,63,34848.805
1665956,196468,6909,522493,57940,9974,55,34848.949
1022625,132455,2914,307969,37269,3892,48,34848.969
1512892,190970,5434,489913,57066,7445,51,34848.980
1172463,179137,4446,425299,58534,6712,58,34849.371
1423537,320931,7936,767255,149996,15336,71,34849.543
1992005,421129,11055,866773,156846,18692,65,34849.781
1135086,288056,6368,515216,111231,10694,68,34850.434
1564818,122771,6298,526190,36260,8071,60,34851.148
1436019,187671,4966,454678,55308,6536,59,34854.418
2068780,297864,6440,662403,90664,9483,59,34855.164
1343037,194006,4110,437412,57394,5956,60,34856.895
1426507,110867,3783,442233,32275,5327,58,34858.121
1299762,161272,3092,406114,47509,4380,55,34858.414
1577564,160930,4683,490630,46776,6257,55,34858.652
1447074,223609,3608,452795,65892,4992,57,34859.375
1919681,336797,5417,653598,106796,7944,62,34860.547
977873,211239,5140,378218,68786,7485,57,34860.598
1318517,126713,4428,410062,36727,5658,58,34861.902
1307824,139573,3457,412147,41281,4922,58,34864.426
1163432,96025,2349,344642,27312,3408,50,34864.441
1422888,213548,4291,451159,63592,6379,52,34864.461
1779152,244635,5556,571628,74098,7110,59,34866.738
1213006,201180,4390,421899,61038,6022,60,34867.473
1403583,159391,3816,516146,54178,5241,63,34868.734
1536419,201056,5904,495306,60118,8164,57,34869.086
1030561,129009,3512,325263,37685,5193,56,34869.664
2665568,665385,17623,1336771,296702,32795,76,34870.496
1009974,193586,4041,420735,68699,6277,65,34871.336
1262600,180449,4696,423612,54241,6263,61,34872.828
1344402,328206,7687,564497,112413,11430,66,34873.527
1430780,167745,3938,439497,48084,5277,53,34873.613
1447059,212673,30874,489172,63911,40709,60,34874.246
2053232,474216,12113,1284523,246259,26576,83,34875.004
1770341,178374,5528,606376,57988,8411,62,34877.871
1363054,174373,7192,537502,61697,10683,61,34878.027
1272773,207265,3945,423495,62090,5828,58,34878.633
2529888,395229,11612,2352908,345912,38994,159,34879.477
849884,75365,2000,252710,21786,3228,54,34882.223
1882375,417274,11901,887521,183683,21737,74,34882.648
1479671,172617,3974,460366,50325,5564,58,34884.398
1316486,171239,3677,424943,50754,4908,59,34886.922
1262372,274077,6506,484445,90073,9367,64,34888.258
1194689,254541,5394,457816,82349,8332,64,34889.973
1302736,145962,2810,401755,42393,3619,57,34891.000
1796248,344166,10935,1097214,172594,23607,81,34894.852
1407319,179520,4721,555948,64509,7727,65,34898.895
2051512,492248,10262,1169649,228329,23291,80,34900.816
1104685,257260,5855,571095,99652,10001,68,34901.457
1479512,200006,4522,501260,62198,6331,56,34901.590
1440643,173083,3222,445839,50359,4408,55,34902.074
970642,121299,2954,293385,34806,4093,50,34902.215
2192033,444816,11283,910079,177045,18663,67,34902.328
1355468,104543,3351,407998,29914,4639,54,34903.023
1081406,184847,5567,395465,60458,7890,63,34905.664
1275876,146348,4077,411408,43174,5420,57,34906.148
863543,111708,1638,262669,32472,2088,55,34906.844
1239364,281070,5749,559165,98623,8986,66,34907.254
1091491,92041,3197,325793,26301,4159,55,34907.891
1913018,554786,9141,782777,188972,14174,67,34908.223
1086644,99953,3703,320656,26451,4611,47,34908.230
1192276,140622,3187,371240,41193,4403,56,34909.094
1516217,134803,4894,475158,39048,7076,59,34910.059
1364467,212360,4295,449108,63861,6160,60,34911.160
976856,98557,2512,296491,28537,3700,55,34911.746
2189063,289661,7456,874461,106940,12266,67,34912.262
2095252,381036,7983,663608,113492,11086,53,34912.273
1810700,371427,11560,1071420,175192,23224,79,34913.402
862518,191660,4296,357699,67331,6495,58,34913.570
1700626,198520,4619,563641,61670,6934,58,34914.070
1382107,143056,3469,429205,41804,5130,58,34914.895
1017362,107157,2179,308916,30687,2861,56,34915.715
2109931,469015,9357,925254,175398,16021,70,34916.473
1422991,161060,4496,437101,46379,6295,55,34916.969
1125074,187628,3628,418880,62277,5105,63,34917.688
1423201,233591,5375,454781,68850,6909,58,34918.086
1404206,185894,3759,432369,54094,5227,57,34919.266
1124896,215533,5017,479898,77288,8502,61,34919.328
2135101,304681,8818,831584,108429,12955,65,34919.809
1620046,270671,6456,602025,90758,9426,58,34919.930
1462076,255675,8462,733832,108207,14289,63,34919.953
814975,76390,2059,224201,19619,2665,39,34919.996
2709511,479475,11638,1092472,181006,18413,60,34920.047
1120906,91481,2348,325464,24933,3779,45,34920.309
1400512,348209,7663,598599,125000,12734,59,34920.391
1330738,246707,6659,545051,82143,10449,62,34920.844
1297848,175236,4226,436896,53721,6105,56,34921.121
1417842,258707,4634,521858,84356,7159,63,34922.191
1034442,246934,4699,479643,93608,7889,62,34922.246
1142695,161107,4754,450620,57577,7604,64,34923.367
1870736,194559,5916,620087,60446,8095,59,34923.742
1025106,222221,5249,452854,79403,8221,67,34925.223
1589524,169256,4852,484710,49292,6712,57,34926.457
1095589,213849,4812,430595,71186,6954,64,34927.242
1844975,463349,10579,1199775,240812,27129,81,34927.496
1580346,293691,8648,619283,97051,13003,61,34927.914
1570187,256397,5598,606885,91570,8355,61,34928.172
1238270,225894,4058,426618,68760,6273,54,34928.242
1546610,157049,4670,521111,49084,6633,56,34928.516
2016461,454800,11466,1300370,258499,27529,78,34928.605
1933572,328913,10390,812556,119330,16514,62,34928.855
1226264,258750,6018,572008,90360,9939,67,34929.516
956162,90518,3074,287283,26052,4833,51,34929.758
1380507,181526,5862,438545,53146,7706,55,34929.941
1621091,153237,3974,509696,45965,4787,58,34930.516
944189,227296,4438,390702,77701,6799,65,34931.176
1679008,232510,4674,514962,68327,7035,57,34931.918
1904136,271780,6238,735790,97814,9823,64,34932.031
1012397,145733,3562,318408,42286,4766,53,34932.391
2489575,364822,12837,917256,118622,17841,60,34932.465
1681787,164500,4239,526625,49270,5382,56,34933.047
1493459,180120,4595,471308,52132,6134,54,34933.223
1862421,266958,7502,610842,80951,10347,57,34933.547
1251741,165358,3615,394722,47724,4946,53,34933.703
2615691,262327,9264,887288,85560,13747,63,34934.586
1210589,168717,3792,381682,49370,4656,56,34935.105
820997,62989,1976,232825,17253,2602,47,34935.148
1238880,186303,3713,389889,54093,5109,53,34935.262
993191,224280,4670,419213,80954,7484,62,34935.594
1088664,219333,5602,469680,83814,9265,65,34936.074
1696652,211782,6519,523797,61996,8975,56,34936.406
1310457,195626,4379,470462,63392,6657,61,34937.148
1334756,172536,4079,438134,51423,5495,59,34938.219
1434011,193282,4896,576714,65576,7848,63,34938.434
1222805,148154,3597,381768,42996,5196,56,34938.953
1335267,144249,3714,412258,41944,5333,57,34939.914
1749979,247962,6406,529741,71936,8679,53,34939.926
888228,213709,4770,400584,74968,7521,61,34940.172
2886470,413727,12139,1126908,143939,18490,67,34940.613
1369112,122107,3693,420945,35264,4973,55,34941.160
1422675,238117,7092,611937,92253,12263,67,34941.684
1086096,136500,2808,332895,39585,3776,56,34944.727
2381952,241075,10953,836451,77233,14978,63,34945.555
1378175,179763,4955,463324,56402,6862,58,34946.059
1056122,224410,4124,421629,75177,5944,59,34946.152
1254708,253309,5394,561710,96595,8640,62,34946.285
941959,218065,4166,392996,74310,6731,63,34946.844
831377,77750,1811,242367,21706,2508,48,34946.969
1323571,129046,3506,403202,36989,4720,52,34947.105
1387132,211633,3810,446254,62518,5057,54,34947.250
889659,95257,1651,266315,27798,2671,53,34947.871
2319987,555680,16887,1277436,224696,29969,79,34948.719
1348795,207715,3880,445301,61117,5489,56,34949.035
1485252,282671,4336,467321,84277,5326,53,34949.230
2121879,253253,7585,685706,75486,10468,55,34949.328
1189200,221973,4782,484889,75125,7685,62,34949.879
2429516,397876,11829,1015345,137455,17991,68,34950.992
2445644,421242,10897,984779,151784,16834,68,34951.738
2380183,303033,7671,757295,90629,10527,54,34951.828
1200183,171478,3359,432718,55818,4972,61,34952.684
1486049,110704,5129,452504,31739,6554,55,34953.047
1293241,134979,5135,465276,45279,6760,57,34953.156
990899,107142,2564,296094,30688,3636,50,34953.359
1470523,131974,5112,448856,38390,7060,56,34954.027
1237899,224375,4382,486785,76431,7388,58,34954.047
1380544,221531,7890,628516,85665,12825,69,34954.867
1438132,115335,3870,449488,33740,5845,58,34955.598
1699999,246217,4068,589351,80656,6455,61,34956.047
1391213,187052,4565,432762,54660,5796,56,34956.543
738809,72005,1736,214423,20173,2433,47,34956.590
1470998,159591,3936,460419,46516,5333,57,34957.094
1454158,158079,3633,488310,52100,5506,58,34957.457
1128732,260783,6556,575339,102927,10847,70,34959.141
966251,223071,4561,381550,76612,7220,65,34960.242
1154051,292336,7884,538806,110711,13503,71,34960.785
2694947,346977,12112,1223214,172855,23755,76,34961.715
1124469,154398,3285,340426,44315,4591,51,34962.004
1460521,299457,9114,727661,122895,16551,69,34962.320
2192349,245410,8668,778672,83472,12564,63,34962.879
1750774,311776,13526,670506,102649,19867,65,34963.906
1944191,451209,10919,921257,174638,19246,68,34964.121
1181854,234956,6415,520311,84668,9910,63,34964.516
1680787,207446,4648,601291,67354,6958,62,34965.055
1080848,133734,3482,335834,38450,4511,52,34965.270
1786120,258391,6660,562022,76509,8915,54,34965.367
2051650,378156,11687,1086588,175392,22833,74,34965.598
1327199,174990,3504,415059,51358,4670,57,34966.355
1370039,183838,6558,547262,67490,10401,66,34966.848
1177793,241274,6097,533572,88113,9460,69,34970.852
1325741,116837,4515,404472,33751,6011,57,34971.867
1055380,217033,4003,410875,72764,5856,61,34972.066
986978,183325,3424,356786,59638,5288,56,34972.090
1406215,215885,5432,471996,65139,6851,61,34973.809
1410995,114043,4259,434068,32882,6012,57,34974.586
2429236,473375,12586,1004180,173471,20001,68,34975.238
1241384,175992,3291,390883,50692,5037,51,34975.344
1278207,205845,3985,464053,67958,6080,62,34975.992
1673840,184849,4676,517421,54170,6682,57,34976.816
2554631,261018,9629,907057,87633,14384,60,34976.844
2034419,300568,9590,825252,107611,15375,67,34977.730
1450008,193562,4410,462421,57414,5612,58,34978.527
1506807,158549,5058,466099,45988,7784,56,34978.836
1449495,142746,4018,447893,41212,5440,57,34979.578
1469859,252434,6064,599801,91563,9907,65,34979.980
1751626,329244,7222,740879,118767,11576,68,34981.887
1197365,139717,3939,381757,41403,5423,58,34984.180
1339503,286140,8264,546330,97426,12054,67,34985.348
1549765,182235,4297,515418,56494,5919,61,34989.813
1160210,189083,5652,513331,69039,9164,66,34990.500
1045858,225392,6060,508829,85513,10015,64,34990.629
1386652,215524,3705,447169,64406,5283,59,34991.910
942737,203282,3642,387829,69766,6175,63,34992.664
1572333,193987,4764,530890,61878,7146,62,34993.898
895208,216928,3867,377857,78714,6743,61,34994.023
1182156,194900,5312,452586,66334,8336,64,34994.891
1142745,294053,7120,564264,116245,13141,73,34996.316
2260296,411354,11726,1089350,177718,22931,76,34996.859
2103102,332947,11036,944982,136389,18039,68,34997.301
1205022,262975,5458,522674,97231,8212,68,34999.109
1306109,208815,4152,421632,62067,6039,59,35006.414
1801037,355153,9845,964678,173324,19841,79,35007.211
1175512,336702,7723,628442,141667,14151,74,35010.305
1277177,183259,4105,404835,53990,5388,58,35011.813
1209037,189436,3313,432715,61803,4985,62,35012.449
779186,101402,2274,237436,29193,3137,52,35012.723
2558291,357759,11364,841914,107315,15732,60,35012.926
1369517,206685,5270,508276,67254,7595,62,35013.906
978029,182682,3936,367293,60199,6144,59,35014.121
1472849,221724,4839,470660,64841,6618,59,35015.801
2644465,520721,18234,1209063,220123,30857,77,35016.586
1856347,367542,11033,822250,149468,18416,68,35016.934
2038152,305206,6551,661096,93997,8685,61,35018.039
1048391,203506,5207,482071,74674,8212,65,35018.625
1464581,179302,3300,447503,52263,4837,57,35019.672
1209652,147058,3109,366521,42122,4056,52,35019.715
975121,71235,2843,282565,19710,3793,47,35019.773
902297,68335,2161,268567,19594,2746,52,35020.281
3006114,471160,14007,1243188,175027,22953,72,35021.625
955624,223086,4824,429205,84244,8419,67,35022.746
1129240,176972,4332,371437,52588,5994,57,35023.344
1357583,170146,3850,471636,55807,5829,61,35024.352
1429817,182796,3916,441258,52837,5519,57,35024.945
2431062,462170,9521,909388,151875,14186,64,35025.223
2144363,492570,11219,971299,208676,20218,73,35025.473
1687261,170957,4894,559267,51595,6621,54,35025.664
1147765,108190,3318,350620,31174,3526,56,35026.867
1157555,100680,3424,353255,28910,4415,54,35027.145
1837166,343771,8351,811946,130150,13459,69,35027.641
1026209,86992,3430,307191,24956,5211,54,35028.395
1573416,294892,8537,762993,122137,14738,72,35029.250
1653331,342848,10410,889856,158225,20418,75,35029.785
1908510,385123,10809,718689,132438,15701,65,35030.430
1745877,322324,9443,934643,139175,17427,73,35030.867
1311717,185925,3393,398867,54138,4641,56,35032.117
1315052,196463,4587,873571,95240,11703,115,35032.590
710136,75820,916,207070,21617,1310,49,35032.938
2059156,394272,9891,840587,153126,17133,70,35034.035
1333565,369384,9168,617676,132438,14826,65,35034.223
1281870,343316,6515,530848,120970,10463,65,35034.797
1265284,282117,5389,455464,85704,7929,60,35035.277
1278185,150468,3816,387406,43192,4914,56,35035.930
1491730,144638,4744,480686,42709,6367,60,35037.270
914792,175227,3855,350685,58982,6477,62,35038.039
1325168,174571,4412,423876,51262,6457,59,35038.996
2341151,452363,10316,1138109,199836,20921,78,35039.535
1163033,288517,6330,490207,101271,9349,65,35040.059
2236326,340994,8009,684928,99627,10677,55,35040.242
1432022,196374,4961,452299,57970,7271,51,35040.320
1210052,181669,3713,745047,92076,9142,71,35040.473
2152312,311596,8702,692212,95295,11117,60,35041.305
1277526,367765,10237,1060380,232308,28727,91,35041.719
1354051,151423,3945,435396,44680,5865,57,35042.426
1405412,201148,4774,529499,69360,7451,63,35043.246
2844602,321528,8644,997517,104081,12833,63,35043.793
1717222,199360,6155,540184,58738,8286,57,35044.445
1647263,154945,4847,500432,45115,6635,53,35044.563
1321651,138756,3160,396578,39431,4424,49,35044.617
1193165,314252,7950,627796,131194,14449,73,35045.504
2079257,348183,8910,903271,142659,17098,69,35045.762
1185934,183116,5502,464452,63827,8279,64,35046.512
1219923,378497,7686,580993,141664,12941,69,35047.086
1957543,566447,11119,1144524,233091,22289,78,35048.309
2057589,270313,7480,635347,78754,9650,57,35048.805
800228,84356,2314,235767,23973,3014,51,35049.238
1232432,191308,36786,395764,56267,47946,58,35049.883
2086177,194553,5188,746370,66801,8761,63,35050.609
1318528,118194,5520,424367,36142,7264,54,35050.770
1318651,156367,2973,403119,45287,3672,51,35050.949
1370387,117338,4017,401548,32516,5934,49,35050.984
2526822,612152,16232,1169477,235161,27066,73,35051.461
2128464,343638,10434,802929,116883,15661,61,35051.703
1033150,222102,4996,394192,72987,7544,55,35051.840
1004066,149925,2223,304270,43189,3058,54,35052.508
1264723,299274,8146,634698,124611,14954,71,35052.934
1316591,134744,2565,396154,38609,3417,55,35054.020
964897,130050,2820,297612,37631,4247,54,35054.469
1438654,146658,3718,440104,42075,5143,53,35054.535
1426872,235182,7272,527248,74577,10749,62,35055.512
2015628,354574,9304,693631,108061,13343,58,35055.574
1448728,117986,4942,440983,32953,6863,50,35055.641
1236278,209717,3617,399028,61464,4975,53,35055.906
1308591,120313,3041,390227,34047,3688,52,35056.176
1416651,324754,8931,718367,137306,15046,72,35056.891
1616875,232073,5082,509121,69579,7692,54,35057.020
1616750,290794,8005,669568,103104,12290,59,35057.074
1701574,287054,9767,985328,149475,19402,80,35058.211
3573551,708727,17315,1500770,251373,28206,67,35058.254
2163650,443648,12838,934896,184132,20266,71,35058.879
1376373,417054,11822,918680,227297,25350,76,35059.012
1299862,319378,9149,790866,168982,19150,80,35059.555
1557328,376408,9909,902333,176765,20019,69,35059.617
1447041,222959,4607,433267,62833,6317,50,35059.855
1811969,371092,7829,652748,112503,11111,57,35060.063
1379216,149841,4244,445745,45523,5544,57,35060.773
1537401,171333,4992,526432,55703,7799,59,35061.203
1607521,150846,6369,532211,44746,8479,55,35061.316
1766875,307008,8200,690670,102994,13079,60,35061.441
1400686,158200,3754,412866,44231,5158,48,35061.539
1738168,191530,5150,547943,57412,6741,57,35062.137
1333582,301292,7076,486005,92619,9659,61,35062.758
1382611,158134,3664,428820,46090,5272,57,35063.297
1908012,363022,9718,755434,126247,15665,66,35063.730
1608175,347294,9536,774197,147117,16165,68,35063.828
1464597,205169,3333,455122,57814,4671,50,35063.906
1249856,192271,21622,381250,55560,27891,55,35064.617
1292995,167271,3113,390184,48233,4295,56,35065.051
1096497,259873,5099,438101,87830,7558,64,35066.086
855612,186639,3504,365963,67551,4836,65,35066.816
1549460,274850,6999,592271,92400,9942,62,35067.039
688284,84221,1874,206727,24269,2467,51,35067.621
1550665,142874,4864,466918,41094,6391,55,35067.887
1094270,215369,4127,388720,68126,5550,61,35068.594
1506321,172011,3800,510996,54794,5673,60,35069.273
1353078,119298,2892,411029,34219,3959,56,35069.750
1873452,248381,6310,570227,72656,8551,55,35069.938
2771175,363784,14654,1169722,159433,24620,70,35070.344
1160125,192862,5073,483848,70808,8144,66,35071.648
1287912,132997,3626,397217,38593,5067,57,35072.660
2879681,386823,11670,1082295,139129,18512,67,35076.953
1127852,145806,2881,346302,42254,4224,57,35078.793
1393208,128729,6181,429417,36802,8667,55,35079.055
2003607,266631,8024,764367,89164,11816,60,35079.113
1478276,206911,5359,460417,61753,7137,53,35079.340
1252060,116406,2477,371420,32934,3569,51,35079.605
1521810,426615,10597,762077,195252,20932,70,35081.750
1326664,210360,4226,436348,62942,6415,59,35082.859
1703507,333773,10206,1064134,180398,23242,80,35084.262
1066343,172856,3771,339668,50688,5241,52,35084.516
1177557,173607,4307,437593,56612,6221,58,35084.738
1463081,162133,4483,456842,47114,5758,53,35084.895
1224475,280601,6783,612763,113298,11541,64,35085.070
1788536,423240,10267,833214,165545,17270,71,35086.406
1289328,181151,3469,385384,51351,4818,49,35086.488
1884404,288375,8992,662317,89088,12732,61,35086.984
1513223,132742,4608,479890,38611,6431,59,35087.996
1393892,195915,5340,606230,74873,8825,67,35089.387
1803867,411317,10870,858720,192623,20827,77,35090.098
1386817,175290,4594,535404,63053,6632,63,35090.840
1450921,231915,5902,473786,69917,8143,56,35091.063
1122889,155769,3789,353776,45392,4659,55,35091.504
1249795,231468,4296,520216,84913,6710,64,35091.922
1411064,144111,4132,491622,48054,5923,60,35092.535
946224,175845,3961,397796,64483,5793,65,35093.609
1890683,241276,4641,667832,80052,6772,64,35096.695
738508,68940,1630,218747,19916,2058,53,35101.859
1354865,135856,17511,419949,39505,22722,58,35104.484
993951,290600,6212,465485,105604,10069,67,35104.961
1289147,362278,9080,768455,172432,18596,80,35107.102
1606651,150545,4391,501681,43779,5674,59,35108.105
1262376,161177,3233,395198,47127,4493,56,35108.500
1419419,136951,2307,431011,39621,2793,57,35114.266
1233112,173232,2373,369242,49960,3029,56,35116.043
1221843,203054,4240,472744,70132,6351,62,35116.578
1311685,157290,2865,407094,45813,4169,57,35117.535
1178929,180325,4294,429984,59444,6395,63,35118.320
1103642,114930,2817,331267,33055,4038,56,35120.965
1898761,226370,8815,734375,85638,14334,63,35121.016
1265964,302721,6618,578527,115320,10864,65,35121.266
2091580,287613,8384,853930,104707,13977,64,35121.465
1184054,182737,4838,391748,54443,6552,59,35122.656
1742592,168749,4961,594592,55375,7192,62,35124.965
1105817,87378,2638,322987,24584,3422,49,35125.023
1254235,173390,3726,377896,49590,4734,51,35125.172
1822934,191725,4624,577480,56902,6272,53,35125.211
1560687,142119,3359,477993,41878,4776,57,35126.270
2312435,460777,13027,889158,152067,18873,67,35128.664
1496798,159461,3112,460861,45191,4163,51,35128.754
1254260,183371,4486,385559,53094,5855,56,35129.445
2702405,355195,9509,959041,114986,13346,65,35130.676
1630716,252222,6272,612595,87734,9260,62,35131.121
1368062,173435,3910,423019,50685,5727,57,35136.020
2651150,432316,14159,1125484,159023,21924,69,35137.328
1641469,184554,4705,547680,58067,7072,56,35137.645
2083513,398157,9671,769116,127971,14650,63,35138.184
1177907,178382,4403,386600,52868,6241,54,35138.375
2215276,261832,7531,773373,83972,10624,60,35138.574
1182400,265670,6838,600296,105392,12252,71,35140.039
1257331,315133,7051,659741,134536,13530,74,35141.293
1361243,192565,3729,429028,55695,5197,55,35141.625
1315557,132284,3540,399374,38247,4623,56,35142.953
1387527,237358,4037,430274,69456,5753,55,35143.172
1232165,237555,5134,533442,87753,8794,68,35144.066
2192502,370003,10116,894507,129061,15623,67,35144.988
1697686,374279,8838,785546,151164,15502,66,35145.047
1283751,303009,8226,502454,94876,12779,53,35145.078
1425247,177394,5660,485796,51964,8136,57,35145.531
977039,231027,4412,450354,89522,7515,66,35145.949
1543879,142195,4038,482794,42703,6130,57,35146.371
1479014,153899,5291,449244,44037,7394,51,35146.438
1948526,334595,8830,720488,110826,13167,59,35146.609
2208862,306631,6952,699846,92020,9548,60,35148.078
1595889,138336,3583,481466,39650,5085,58,35149.160
1379283,156645,4402,444399,47693,5911,57,35149.684
2209276,303978,10679,825222,107917,16660,64,35150.039
1060562,87450,3339,315144,24980,4575,55,35150.754
1002703,170520,3390,415932,59881,4775,63,35151.180
1102870,176912,4147,392260,56603,5517,57,35151.332
1296284,186669,2016,383682,53319,2814,49,35151.387
1193477,163820,3050,356662,46619,4555,53,35151.785
1262536,332099,6996,568100,117414,10927,64,35151.980
1005762,255784,8072,499931,100765,13916,64,35152.055
1270234,339931,10937,674827,141959,19848,68,35152.289
1348840,163327,4627,420066,47221,6584,55,35152.750
1326332,180759,4092,469860,57758,6324,56,35152.766
963867,193250,3586,374169,64163,5718,61,35153.285
1528650,179077,4027,535748,57935,6721,59,35153.574
1745792,325695,7872,663246,110583,11630,62,35153.918
1637670,249336,7869,702388,87102,12225,67,35154.621
1518410,208352,4198,469472,61027,6624,56,35155.117
1153685,227825,4445,428747,73617,6920,62,35156.324
1327617,180265,4369,474421,57978,6749,60,35156.613
1496681,116443,3629,460734,33498,5131,56,35157.148
3628965,688461,20901,1761922,287896,36705,76,35157.363
1905143,401717,8429,589320,116988,12088,51,35157.539
1278060,228431,5001,429550,69656,6685,54,35157.797
1126984,202928,5003,433680,64844,7668,53,35157.813
931164,207863,4361,349340,67373,5930,54,35157.949
996777,125050,2630,308441,36161,3880,54,35158.445
1370787,148556,3848,421442,42734,5495,56,35158.969
1288405,160408,4091,402450,46447,5438,53,35159.063
1193184,200529,3463,380177,58945,4772,51,35159.105
1800135,334018,6942,710405,114294,11213,65,35159.762
1726125,157529,6356,567985,47300,8395,59,35160.555
938051,204631,4785,404356,72424,7432,62,35160.805
1614618,406029,10487,755521,161655,16827,68,35161.090
3435659,729552,18969,1339598,252895,28864,68,35162.215
1980641,267810,7280,696032,84870,10465,56,35162.391
1958070,242424,6808,610311,70452,9493,51,35162.504
1282609,162994,2957,386290,46586,4262,50,35162.785
990316,82134,2347,293212,23600,3538,55,35164.535
1391711,135041,4819,444025,40144,6851,56,35164.680
1212870,193955,3055,367879,56670,4275,56,35165.488
1803912,222890,5910,622799,70188,8545,62,35166.086
1344492,174989,4104,849306,96575,9963,102,35166.621
2468235,628712,17250,1218222,242155,29522,74,35166.895
1140701,117817,3696,329296,31261,4944,44,35166.930
1434046,194500,3869,445141,55640,5267,50,35167.117
1500229,417433,10482,1021704,255694,26314,84,35167.191
2609561,487329,12245,1186251,213870,21687,71,35168.051
3045257,579392,16043,1173684,201490,24132,65,35168.477
1367706,256821,7071,630994,101435,12732,70,35169.969
862397,112878,2499,264454,32756,3614,56,35170.902
1650938,151448,4967,524039,45336,6734,57,35171.078
1690791,150576,5079,559597,47639,7968,55,35171.102
1763552,195652,8539,575909,57248,12017,59,35171.797
897453,197281,4201,376138,70792,6516,61,35172.051
886706,198215,4473,394364,66786,7257,59,35172.133
1351345,262712,5797,603516,97249,9435,65,35172.453
895601,167118,2875,371044,56723,4365,63,35173.211
2215211,286378,7269,771771,93428,10413,60,35173.277
1554777,227565,3661,495579,68072,5092,52,35173.391
1483728,178589,3690,492535,55712,5269,58,35174.031
1315342,225779,4972,512876,77787,8110,63,35174.512
1481760,132830,3921,453712,38133,5804,54,35174.781
1143642,199834,5801,480954,68749,9465,59,35174.871
2070528,460714,12276,1112151,191744,23543,70,35174.891
1232059,259014,4675,543531,97003,7197,62,35175.309
1226878,250958,6665,549505,94141,10598,60,35175.371
1445160,159968,4539,445479,45538,6426,52,35175.602
1562589,245772,5666,751249,109686,10537,73,35177.152
1032822,287981,7065,647227,137620,14183,76,35177.496
1596511,328894,8712,674063,121696,16159,67,35178.125
1201827,274313,7002,575424,102557,11636,67,35178.465
1420162,264194,7159,695378,104156,12228,65,35178.641
1111706,205059,4293,404091,66207,6491,53,35178.695
1693620,245700,5856,562751,73700,8184,58,35179.305
1535862,442333,7487,625989,149076,11630,60,35179.336
1009461,213853,4633,456369,76510,7082,63,35179.742
1359659,88630,3893,416430,25738,5322,56,35180.629
2342030,522447,12691,936552,190486,20013,71,35182.586
1269935,164331,3067,393390,46897,4269,53,35182.844
1173942,311929,7915,815841,183668,17924,88,35184.500
1513808,115035,4172,467819,32825,5331,57,35185.121
1271795,170928,3351,398115,50113,4585,58,35186.336
3007838,602834,15121,1083348,189158,21160,65,35187.125
1376457,212041,4906,456316,63971,6740,59,35188.063
1265611,322459,7836,764561,148015,14845,75,35188.547
834213,62209,1981,248412,18130,2337,54,35190.371
1617419,184155,4621,507818,53879,6864,57,35190.480
1369622,191866,4754,515657,66311,7416,61,35190.879
1015884,195896,4453,391599,66036,7126,63,35193.441
1004777,218553,3863,391070,74514,6120,63,35194.164
2071820,250705,6079,720398,81989,9737,63,35197.195
1586321,260089,5153,508825,78419,6885,58,35198.047
1354435,414588,7689,742164,173262,15998,76,35199.582
1529818,346533,7755,735157,144356,14560,74,35205.742
1382023,151744,4417,437697,44341,5892,57,35206.355
1010587,201446,4620,408223,72206,7489,60,35206.445
1237664,165995,3902,410121,51026,5956,60,35207.848
1445656,239562,5391,475511,72168,7422,59,35209.676
957133,84255,3682,284476,23772,4602,50,35212.926
1817272,260130,9437,803261,104513,15817,72,35218.164
1405148,175667,3139,423650,49920,4319,50,35218.227
1434076,232912,4888,566180,83030,7648,64,35219.590
1364816,231837,4608,492956,74701,6972,62,35222.996
1196458,203092,4730,433091,65830,6973,62,35224.125
1252758,211300,4573,509749,74482,7230,65,35228.688
1189979,284814,6091,460957,91769,8326,64,35229.445
1316101,259066,6584,594309,99187,9869,68,35232.148
1500701,304609,8282,837888,149114,17899,80,35234.137
1562591,274537,8599,669167,100249,13778,62,35234.184
2394525,565063,14025,1229648,240542,26401,79,35235.070
1226167,148458,2523,368729,40770,3594,48,35235.176
1359216,135160,3902,413814,38163,5253,53,35235.512
2377047,443302,10404,931388,152699,16052,67,35237.809
1101381,82764,2115,316906,22645,2772,48,35237.941
1686108,479161,12286,1119941,265374,26821,77,35237.965
1651891,303453,8280,700509,115712,13475,59,35238.023
1196890,270323,6233,501622,93368,9819,63,35238.594
950718,88703,3338,293392,25934,4292,56,35239.648
847518,86198,2877,257623,25071,3619,55,35241.457
1308705,323564,8148,818095,162215,17981,80,35242.316
1851680,233087,6160,675273,78338,9689,58,35242.445
1513758,163215,6129,475368,47535,8599,58,35244.406
1142263,231818,4571,418731,73250,6622,60,35244.680
1013515,147050,3069,318420,42684,4257,54,35244.969
878980,108275,2108,259658,30506,2985,48,35245.016
2844949,520675,12427,1272953,208880,21737,74,35245.582
1365186,192922,3644,427615,56226,5026,58,35246.508
1017036,232331,6154,469685,82097,9050,66,35247.313
1361275,217776,4474,421502,63308,6011,52,35247.332
1683818,194770,5184,512926,56362,6457,53,35247.531
1169429,103727,2699,346068,29418,4068,53,35248.000
1314033,122978,11522,402203,35385,15334,53,35248.160
