FSC-H,SSC-H,FITC-H,FSC-A,SSC-A,FITC-A,Width,Time
5351553,264631,168,1352097,134047,-271,31,2608.594
3768227,241395,168,554035,70099,-98,17,2608.614
3749515,225103,168,557357,62609,-237,16,2608.623
3755868,229686,-326,561425,66852,-347,17,2608.633
4309143,243637,168,1080827,121664,-549,31,2608.643
3251876,241800,168,463572,59595,-166,14,2608.663
5801418,206107,-156,1480268,116859,-530,35,2608.712
5166841,201842,-106,1396305,102410,-255,31,2608.722
5434628,188410,-364,1322825,104402,-709,34,2608.732
2850377,183310,-324,372141,45104,-317,14,2608.742
3608517,178456,168,990811,84620,-615,29,2608.748
5727296,167291,-266,1408641,92425,-561,34,2608.759
3694529,158085,-316,939879,83948,-618,33,2608.768
4464330,144849,168,1187134,70941,-388,30,2608.778
5373656,133245,-203,1305689,70534,-424,34,2608.788
5001017,97209,168,1381845,47398,-139,31,2608.813
5615430,107324,168,1413373,57379,-500,34,2608.824
3142808,88275,168,471428,24006,-307,16,2608.833
2786771,55539,-274,358489,13262,-285,14,2608.886
3220389,46424,-181,902965,20624,-295,29,2608.892
5562496,34619,168,1350661,18425,-506,35,2608.902
2859713,33195,-270,395958,8220,-275,15,2608.912
4358419,31592,168,575344,7526,-165,15,2608.919
3016555,17406,-350,430059,3732,-299,14,2608.952
3426950,16734,-285,971739,5964,-518,29,2608.985
5622616,22372,-85,1416260,10506,-206,35,2608.996
2949615,33324,-139,423413,7953,-232,16,2609.005
3991244,29641,-354,484410,6185,-271,13,2609.013
1640977,26865,-149,258083,6753,-95,16,2609.018
3231734,25089,-101,482041,5887,-41,16,2609.028
5397231,13602,-104,1423412,5826,-249,34,2609.073
8971120,3658854,85,7802426,609189,-674,112,2609.497
1.535407E+07,1.591309E+07,583,2.562893E+08,2.198326E+08,69425,5641,2620.991
1.106042E+07,3269905,484,1.650518E+07,-1135773,2105,194,2621.727
7141260,1308405,538,8210275,-6835430,2427,118,2621.744
1.562465E+07,1.679036E+07,1361,2.732312E+08,3.005571E+08,97793,5961,5096.235
5301526,44506,91,1154987,-3560,-58,33,5101.368
6115125,1.204214E+07,1546,2202542,2564832,3126,39,5101.394
7470648,1187038,147,2.64724E+07,-1.764089E+07,-1006,381,5101.449
5695243,1112143,469,863830,336708,732,18,5101.626
6697327,1257285,605,1773270,731680,1384,36,5101.637
7059985,1379483,368,874474,341488,459,14,5101.645
5383404,1470095,445,664004,388351,570,15,5101.652
5915262,1468250,283,784825,410343,273,16,5101.661
1.228434E+07,389936,278,2435204,162122,580,25,5101.849
1.14673E+07,414892,120,2068125,154174,166,22,5101.859
7678951,412063,292,1854720,209724,299,31,5101.866
5676702,380684,150,729288,100187,226,15,5101.872
5109197,354045,210,567902,82135,267,13,5101.879
5686386,326159,131,842684,96088,219,17,5101.885
6132561,303265,155,1651860,174445,461,36,5101.895
5709606,283009,172,1376448,156725,456,34,5101.906
4584838,281996,-22,538625,65039,57,13,5101.916
5074364,273686,149,640686,67214,210,14,5101.923
4386547,278838,118,1022446,128374,187,28,5101.939
2768729,217719,111,603774,104347,178,29,5101.961
3979037,186597,101,450938,40113,118,12,5101.983
4778671,175644,55,634790,45603,32,15,5101.990
4895863,197003,242,632021,51472,343,15,5102.016
4882903,190667,224,1205922,95302,481,31,5102.026
3894091,145375,196,597521,44367,321,18,5102.046
5141521,126555,57,762752,40136,18,19,5102.057
4992542,100423,326,704731,28884,487,17,5102.067
4616004,74249,50,1171861,34300,112,29,5102.076
5653653,60686,123,1390819,32659,409,35,5102.087
5046761,52270,230,725706,14276,358,19,5102.097
4267626,17556,208,1074429,5894,490,30,5102.106
2879648,22619,43,376962,4840,130,14,5102.126
3678773,16915,147,973722,6283,363,29,5102.132
4069478,307351,101,1058911,118152,67,30,5102.209
4846614,704409,187,1248817,355238,188,33,5102.219
3772608,862103,101,981818,423314,-44,30,5102.228
2939810,713651,32,433459,187276,81,15,5102.248
3599847,639039,-53,350008,138855,24,12,5102.256
1555069,330018,59,646465,110613,208,47,5102.273
6612946,2149398,236,1454956,980212,598,30,5102.402
8754152,1967514,334,2618140,988091,821,31,5102.411
1.282748E+07,168152,-202,2805650,37708,-299,26,5102.795
1.214844E+07,210345,-191,2429109,76687,-214,26,5102.852
1.076592E+07,207388,-174,1780463,64339,-230,23,5102.862
1.139544E+07,233539,-70,2229057,86404,-198,24,5102.868
4802672,195609,-32,1025722,79397,15,30,5102.905
5777888,192337,-139,779077,51671,-101,16,5102.919
6094235,179171,31,1627806,95663,-164,35,5102.929
5720045,163415,-139,1281204,69002,-150,29,5102.946
3170017,130912,-201,456673,32549,-196,15,5102.966
4390698,93587,-33,996606,43045,-92,29,5102.979
4046094,82100,-114,556457,21855,-59,16,5102.995
2038089,82388,-178,256897,18600,-178,13,5103.011
4550728,92291,218,538372,20740,-98,13,5103.019
4505053,134624,-83,1070403,60017,-247,29,5103.031
5397899,143302,-177,1237306,70518,-350,31,5103.045
5554125,191340,-139,1329958,93615,-243,30,5103.062
6586489,228176,-117,763905,55802,-76,14,5103.070
3245990,239934,8,387751,52020,4,12,5103.075
1853947,237316,63,271012,66076,-17,16,5103.081
4257336,233189,98,503777,50279,119,12,5103.089
5481378,226361,69,802029,72880,95,19,5103.096
3344784,210982,-85,502162,58643,-90,16,5103.135
4022466,204196,218,566309,53253,-4,15,5103.145
2681233,175451,32,370671,45701,81,15,5103.158
2758595,141995,152,416196,39008,211,16,5103.171
4126673,126761,115,637174,40643,245,19,5103.197
5338219,133108,97,1361288,64760,221,30,5103.207
4756010,125327,-34,1155861,64927,-26,32,5103.227
5173597,100777,-133,1332225,50306,-184,31,5103.244
6087281,81309,-54,1617270,46290,-119,36,5103.254
4214896,89967,-146,448362,19266,-94,12,5103.272
2351218,100224,-41,333553,25582,1,15,5103.277
3201097,112664,218,368735,24098,-109,12,5103.287
1243693,112695,-208,141182,23917,-131,12,5103.294
4158333,109873,218,464233,23053,-133,12,5103.302
2398546,98394,-237,368781,27019,-194,16,5103.308
3710047,92792,-187,543673,24697,-142,16,5103.318
362040,61177,-190,45201,12618,-109,12,5103.341
4071932,64860,-140,445153,14490,-90,13,5103.349
2324695,60086,-193,359133,17069,-164,17,5103.355
3628645,72269,-168,530571,19279,-192,16,5103.365
3654159,80239,-222,546471,21742,-180,16,5103.391
3482196,88086,-115,497892,22877,-65,15,5103.401
4517443,89264,-160,580023,21234,-138,14,5103.408
5156244,81266,80,1396473,40208,156,31,5103.415
6149275,92986,-77,1783100,51007,-245,35,5103.425
5982400,79439,48,1568607,45415,-86,36,5103.435
5528966,75048,-135,1435134,38642,-205,33,5103.446
4887444,59326,-69,1315298,29255,-209,31,5103.455
5737485,53528,-135,1445060,28854,-214,35,5103.465
3666105,52088,-88,560839,14790,-63,17,5103.475
3114390,39060,-188,381936,9001,-129,14,5103.485
1062246,44066,-29,143813,10030,-90,14,5103.491
4361770,27155,-16,1125061,12004,-16,33,5103.517
5340538,33068,20,1379145,15362,32,33,5103.527
3201041,69890,-28,500734,1162,-71,17,5103.800
5459246,969703,173,5049926,-428891,296,106,5103.816
1.419612E+07,1.582346E+07,727,2.061381E+08,1.530496E+08,61766,4972,5108.147
132468,41278,228,50417,15777,587,38,5108.498
1.562069E+07,1.677863E+07,1640,2.731284E+08,3.010652E+08,136941,5947,7663.299
9564485,85897,114,2802236,33169,362,32,7668.507
9117606,301321,223,961818,64269,157,12,7668.521
1.103377E+07,491466,203,1467430,129133,254,15,7668.716
1.145745E+07,488748,175,1980026,181660,323,22,7668.727
4050691,473143,307,486250,109321,294,13,7668.743
2244403,436603,222,308845,114558,336,15,7668.749
4103442,388033,98,646269,117891,191,18,7668.762
4670598,353952,253,609476,98225,376,16,7668.775
3535937,340419,150,388773,73756,172,12,7668.785
2544974,321911,53,360964,84917,140,15,7668.790
3139850,383068,133,447010,106983,143,16,7668.803
4402871,414757,141,534215,103231,202,14,7668.832
4953441,441128,122,1161743,204072,299,28,7668.841
5763002,461599,76,568535,100084,153,12,7668.850
1450167,466503,242,215275,130167,381,16,7668.863
4188208,459405,16,505805,114098,95,14,7668.872
3753268,420678,115,511722,109981,101,15,7668.881
3928373,370583,249,565413,108935,349,17,7668.891
5094136,359037,219,1254870,175942,465,30,7668.901
2152953,266257,301,298057,69992,432,15,7668.925
3003892,267563,224,374224,62167,266,13,7668.935
3732908,274344,247,936443,130898,606,29,7668.941
4872636,257534,222,619306,67125,310,15,7668.968
2007298,226594,250,238547,52532,341,13,7668.980
3853551,842154,366,957388,425921,767,31,7669.031
4441246,680245,789,588573,177541,761,15,7669.042
4076977,293434,398,999140,153818,977,33,7669.067
5787538,310917,447,1488222,149495,815,30,7669.092
6916191,492880,74,710234,105601,145,12,7669.145
3420631,390929,96,505124,89375,83,16,7669.206
4591361,669769,47,584554,171916,2,15,7669.214
1.004777E+07,422239,105,1121499,79772,107,14,7669.245
1.240725E+07,297108,130,2528668,115215,121,27,7669.676
1.199025E+07,285284,-111,2055677,106010,-164,24,7669.731
1.148434E+07,322077,-105,1902472,114963,-217,23,7669.746
1.115736E+07,325769,-57,2117339,118301,-3,22,7669.752
5875069,304322,-62,887881,95024,2,19,7669.771
6339463,329057,-100,2079882,178670,-293,34,7669.781
7742544,289822,171,819887,61363,-155,12,7669.789
8403675,324606,-201,3228083,245252,-627,49,7669.802
3801416,305924,-151,406861,66232,-74,12,7669.815
2495430,271727,-48,315238,67044,28,14,7669.820
4682011,268247,-24,534656,56957,37,12,7669.829
5196883,197335,-50,789039,62104,-53,19,7669.859
5446900,198051,7,1202821,98711,94,32,7669.874
5119464,206993,-152,591924,47671,-153,13,7669.901
3717685,193479,-29,388150,41854,13,12,7669.910
2050043,184374,-163,263897,42658,-214,13,7669.916
4371528,186859,-96,506091,40122,-36,12,7669.924
5617558,205063,-82,1351669,96525,-63,29,7669.931
6531826,220188,171,775011,51015,-197,13,7669.939
3346440,217851,3,398279,53676,0,14,7669.944
2405817,206535,-79,393479,66808,-66,19,7669.950
2775783,163500,-223,307022,35197,-158,12,7669.980
1191974,151486,-160,145752,34960,-124,13,7669.986
4607485,162267,-30,583058,40144,30,14,7669.994
4966332,177637,-188,598276,43217,-113,14,7670.021
5042680,149379,171,622031,36649,-120,14,7670.044
4933467,151739,-115,622326,39602,-96,15,7670.050
5368629,173909,-172,721566,47996,-158,16,7670.089
3734533,171174,-128,509921,44837,-72,15,7670.099
5324566,171957,171,1396717,81097,-162,29,7670.105
6339151,169285,-97,1545198,103003,-237,38,7670.116
5625073,163292,-256,1383115,85416,-461,32,7670.126
5274047,157841,171,722724,45978,-164,17,7670.137
4877981,174519,-261,1235202,89873,-484,32,7670.166
4431315,152241,171,1096283,79806,-376,33,7670.206
4291084,118374,-265,498367,25080,-172,12,7670.224
2424899,109924,-243,388202,31803,-204,17,7670.229
4622905,114378,-106,1191300,56979,-112,31,7670.238
4827232,113755,-167,662522,29442,-247,15,7670.270
4263487,113853,171,483177,25920,-74,13,7670.277
2262687,107027,171,352440,29440,-234,16,7670.282
4863489,92749,171,1276436,45232,-143,31,7670.302
3084929,73670,171,371811,17546,-154,14,7670.322
977916,72320,-147,123315,16922,-94,14,7670.328
3092825,57603,-116,380868,12822,-158,13,7670.339
1262734,53543,171,199607,14502,-263,16,7670.344
3380426,46348,-46,475597,12602,-151,16,7670.355
5561129,19324,171,1449985,9004,-395,33,7670.378
5528080,13234,171,1494627,5624,-230,32,7670.388
1.521639E+07,1.341147E+07,732,2.303923E+08,1.794748E+08,86861,4490,7678.017
2316381,34742,98,2190413,-82795,122,105,7678.716
1.034612E+07,347932,98,2.025076E+07,-694390,426,211,7678.753
1.086563E+07,904916,98,1.942408E+07,-2913015,-96,168,7678.778
1.031368E+07,469724,232,2.114168E+07,-1877112,868,165,7678.799
1.562499E+07,1.678403E+07,1441,2.731305E+08,3.008077E+08,195533,5907,10292.667
604031,504028,268,1573870,822286,2160,299,10297.463
1.316321E+07,1.113033E+07,918,3.808484E+07,-6432651,177,292,10297.572
5303413,554539,129,985565,160672,42,21,10297.665
6709168,1014577,41,1433510,500677,227,30,10297.675
1538196,2341388,449,222150,620080,559,15,10297.696
3797294,1828394,291,449206,455713,317,14,10297.723
6001492,2028305,56,1305958,1010642,212,30,10297.736
3621079,1537037,302,363565,332327,369,12,10297.753
4873741,618074,84,586188,140431,66,13,10297.785
5801501,529887,129,1530164,278103,-160,33,10297.795
9336870,298371,129,1097597,77369,-11,15,10297.814
9320392,215404,129,1045658,68770,-146,20,10297.820
7690357,232754,129,2507427,109627,-192,32,10297.834
8212638,188940,-38,811078,32791,44,12,10297.853
9016112,189811,129,1057848,37156,-119,17,10297.859
8671257,150918,-174,967536,35475,-173,18,10297.865
8831213,106995,-70,1117755,15736,-98,17,10297.871
7987076,47968,-115,1822044,9618,-151,27,10297.879
4258805,150679,-120,510930,34386,-94,13,10297.973
4183052,114956,129,476971,24268,-139,12,10297.984
2496066,90845,-71,546371,42257,-184,29,10298.037
4401918,73946,129,1056387,34773,21,30,10298.047
4345476,24033,129,595107,4964,-126,15,10298.124
2304643,18659,129,244012,3239,-126,12,10298.134
1881716,22832,129,467653,8754,-231,29,10298.140
4565133,36360,-46,1212659,15924,-105,30,10298.150
2727681,52385,129,387605,12169,-56,14,10298.170
2470591,38493,-240,307683,8779,-178,13,10298.180
4957410,57426,9,1266687,21863,-52,33,10298.798
2534356,292259,-39,716296,128439,-60,29,10298.813
4779672,439223,206,1373435,206643,269,30,10298.823
8628377,848080,142,2391439,-723139,147,35,10298.914
8380087,94481,-184,2762185,39535,-335,33,10299.158
1.012933E+07,229380,176,1363420,77520,-335,21,10299.171
9353122,253602,-189,1055455,53696,-111,12,10299.178
9182947,279259,-47,990796,59425,8,12,10299.184
1.205834E+07,474088,-193,2366866,197400,-382,27,10299.322
1.235198E+07,454358,-143,2750691,187051,-362,27,10299.375
1.211964E+07,378945,176,2394429,155096,-439,26,10299.424
1.126902E+07,363098,-107,2348957,143206,-254,24,10299.435
7708021,366054,-161,1793519,190656,-398,32,10299.442
6787452,315581,-141,1991633,164357,-299,33,10299.463
6396031,268678,-84,2048232,149035,-308,35,10299.482
2512708,240508,-76,282951,51086,-64,12,10299.502
794330,261064,-220,91033,56275,-148,12,10299.516
2563805,258507,-354,281428,55524,-295,12,10299.530
2830919,271871,-78,479627,87645,-175,19,10299.536
4258354,266929,-114,533132,65597,-151,14,10299.543
4449567,260612,176,1044202,127323,-247,30,10299.557
3278137,294171,-57,362816,63656,-57,12,10299.586
2373200,285244,-50,369111,83468,-41,17,10299.592
4616683,273029,-160,585076,71255,-155,15,10299.600
4957533,258792,-75,1130672,131026,-288,31,10299.609
2757001,232343,-191,287026,50112,-119,12,10299.627
835892,247680,-105,101587,57362,-129,13,10299.637
5152073,248346,-179,1270177,126765,-273,31,10299.644
3891836,223022,176,518341,58622,-72,15,10299.657
4891133,202205,-287,616702,49660,-234,14,10299.666
4465486,152999,-312,540049,35182,-266,13,10299.693
5580281,150429,-225,1321130,75116,-407,31,10299.699
3481946,184581,-176,425033,42633,-188,13,10299.719
1710471,183096,-10,236512,47933,-1,15,10299.726
4103273,180144,38,445054,38985,9,12,10299.734
2827970,173333,-191,451752,52368,-158,18,10299.738
3606758,157330,-39,500236,40901,52,15,10299.750
4456692,130189,-192,481181,28053,-215,12,10299.773
2922876,130325,-122,464569,38151,-75,17,10299.779
4426065,141034,176,1072769,72706,-328,33,10299.789
5374201,151460,-171,741718,43829,-207,17,10299.809
5204720,97522,-220,1371759,47514,-492,30,10299.849
6164187,89782,-28,1538166,52086,-185,37,10299.859
5509155,88727,-112,1366261,47177,-204,33,10299.871
4954231,91489,-146,1295945,45119,-318,31,10299.879
3680593,89101,2,544584,24325,-31,16,10299.952
4230886,86274,-182,482683,19596,-160,13,10299.959
2105732,78387,-87,298435,20089,-17,15,10299.965
1586414,15613,-2,265647,6537,-145,33,10300.034
8731829,8224242,321,1.834047E+07,6288027,1181,199,10300.400
3626095,1.646286E+07,621,3492394,2.523312E+07,3626,98,10305.348
1.533951E+07,1.269538E+07,974,2.354005E+08,1.829681E+08,97691,4577,10308.373
239081,299558,337,235229,449707,1695,99,10308.514
1338412,373541,351,2187402,736004,2973,200,10308.553
1.562702E+07,1.676846E+07,1184,2.729882E+08,3.01514E+08,72630,6018,12893.501
4871034,99953,-67,1222218,36513,-56,30,12898.546
6644911,443879,206,8146790,-183487,1248,139,12898.566
9474378,16478,285,1.004236E+07,-3233865,789,142,12898.586
1.197298E+07,510655,391,2342449,219548,696,26,12899.081
1.127318E+07,462537,283,2145133,178293,227,23,12899.143
7239410,425115,155,1605766,221516,472,32,12899.151
5129669,455677,157,562537,98786,194,12,12899.182
5494789,434204,87,816875,134590,171,18,12899.189
5854970,470575,163,1793685,261101,181,34,12899.199
6872303,471275,9,777176,102678,51,12,12899.207
5806349,457512,-87,1414231,253313,-138,34,12899.214
4354995,419459,108,497986,90932,53,12,12899.224
4483271,440119,69,1048689,202766,199,28,12899.230
2104515,388255,-72,326335,120208,-42,18,12899.252
3894094,367733,-84,451154,79733,-5,12,12899.259
3754839,381310,152,861190,182098,306,29,12899.272
3999539,399916,187,938925,192152,350,29,12899.288
3241836,377394,262,477724,110735,330,17,12899.305
4526050,383414,10,642875,117463,-55,18,12899.314
3656958,386027,-129,427657,83621,-43,12,12899.324
1818223,366109,-205,244768,90738,-159,14,12899.330
2968725,330752,-37,436403,96869,0,17,12899.344
3287439,300053,113,417816,69159,172,13,12899.354
4404980,267430,-14,530767,61529,28,13,12899.361
2384409,228464,-67,349137,63093,-13,16,12899.373
3576834,203887,-23,417868,44029,32,12,12899.395
4355214,220961,34,567842,57900,119,15,12899.402
4581533,208772,139,1208011,103330,93,30,12899.412
3933544,238372,-109,474672,54966,-107,13,12899.430
4021793,268265,-17,1090302,127504,52,29,12899.436
5769030,273576,176,1409893,154957,352,35,12899.445
5291413,332873,-45,1407488,163162,51,31,12899.455
5519457,403395,61,1432811,221033,173,34,12899.465
3181804,396295,-9,821781,190279,-29,29,12899.484
5951457,505750,68,1672812,260539,139,33,12899.494
3966108,785669,104,570939,212649,130,16,12899.504
5650431,998653,52,1458510,475671,271,30,12899.512
5865169,1157305,411,1712150,643661,773,34,12899.522
5928379,1130117,307,1580824,639402,725,36,12899.532
1.092836E+07,2776403,174,1498867,665675,156,17,12899.572
1.241548E+07,347857,64,2487454,137663,211,25,12899.980
1.149492E+07,336164,-49,1918002,119146,-32,22,12899.990
1.067451E+07,367302,6,2098951,131204,57,22,12899.996
5917479,332161,19,690755,75097,110,13,12900.004
4031885,301584,15,546774,82200,105,16,12900.030
3993664,260862,136,489733,64847,200,14,12900.040
4343447,281036,69,476345,60568,125,12,12900.048
4797474,294509,159,562830,68228,204,13,12900.054
4537997,279493,96,653581,86236,131,18,12900.064
4736764,285239,217,544623,66086,272,13,12900.076
3424365,324895,268,539498,100633,257,18,12900.087
5013848,332728,110,1213698,159246,335,29,12900.097
5849415,292002,387,616133,63548,408,12,12900.105
1881476,275906,115,225108,63737,159,13,12900.113
3724568,279064,148,372500,60593,212,12,12900.121
2887581,278994,171,469385,94801,176,20,12900.127
2945757,256273,187,378459,63293,246,14,12900.137
2086315,203557,56,295690,52231,166,15,12900.150
1107101,159914,104,165873,46560,218,17,12900.170
3686984,158482,110,437494,34064,171,12,12900.177
4912501,151024,92,726658,46392,151,18,12900.184
4836645,132956,-82,700255,38462,-17,17,12900.203
4963663,123324,67,710375,37461,92,18,12900.213
4796939,117311,221,1266609,58933,240,31,12900.223
4322614,108027,185,1118087,52089,294,30,12900.242
3439853,117387,196,514236,37602,284,19,12900.262
4258364,111623,253,1105925,53060,568,30,12900.271
2550569,79243,49,306873,16125,97,12,12900.292
2930265,61406,131,796502,27707,365,29,12900.298
2596817,20149,91,321028,4566,120,14,12900.318
4957285,13185,129,1334932,4448,284,31,12900.324
3939995,1195725,2748,446497,-722039,2499,13,12901.166
1.564354E+07,1.676805E+07,1560,2.725785E+08,3.034246E+08,111298,6093,15235.366
5378245,17681,0,1349982,4184,-116,33,15240.571
5469649,18552,-98,787757,3652,-53,18,15240.652
6129212,321796,-25,739346,73884,-36,14,15240.945
6991797,395572,50,945772,95328,36,16,15240.949
7414791,458859,95,1595350,203831,56,31,15240.959
8318025,470686,-111,2409780,225784,-167,32,15240.975
1.030151E+07,406651,-33,2287999,147985,-63,27,15240.991
1.087728E+07,324292,182,1534862,78073,305,20,15240.997
4315186,7488843,1212,1170458,4026288,1548,33,15241.072
1120301,7638770,200,125370,1888044,303,14,15241.076
1.160598E+07,30968,180,1.89686E+07,-8222822,331,184,15242.442
7390395,327474,217,956747,19860,149,16,15242.462
6586362,67908,217,1841667,-630284,274,34,15242.469
1391057,54009,3025,442296,6457,4221,67,15266.119
1342469,206971,3680,423724,65654,4790,61,15272.456
1533907,248784,4898,490589,74047,6581,59,15299.168
871899,196668,7982,409693,72488,12877,67,15299.729
1125779,307502,5414,621080,129209,11172,73,15302.480
1447762,304290,4370,647699,113468,7132,69,15433.479
1636799,356313,7510,874015,160725,13196,74,15550.840
1.559758E+07,1.675961E+07,2549,2.719669E+08,3.037026E+08,114572,6042,15681.434
6086458,737992,569,6105673,938075,3141,108,15682.166
1800258,396372,9974,841809,173200,18122,75,15731.109
1096561,60149,2041,332931,17790,2431,56,15732.842
1040389,196398,4774,432590,69103,7367,65,15733.137
1393561,163804,4051,435657,48217,5733,59,15738.563
1179986,104618,2251,359502,30872,3540,56,15745.543
2220091,711060,13698,1674427,431933,36552,92,15765.561
1725527,311655,6716,624743,98525,10013,63,15777.408
631705,51115,33781,208696,16056,47299,56,15786.643
1495579,150755,3449,480274,44962,4705,59,15804.346
3698322,1.678264E+07,1875,2892029,2.018922E+07,9959,142,15827.141
949406,111331,2148,286061,32794,3089,55,15829.127
1129837,169647,3138,360515,50473,4863,58,15831.450
2234012,452399,9423,1378471,230710,22565,82,15837.342
1550260,207787,3939,504547,62129,5360,59,15838.615
1489411,204546,6506,503489,60767,8834,60,15839.928
1575734,115989,5579,511155,35251,7767,58,15840.344
1312519,148261,2729,399732,43088,3968,57,15842.421
914868,89151,2190,270497,25400,3044,50,15842.489
1617565,184458,6676,557836,56628,9641,62,15848.977
1400863,204218,3506,440896,60748,4665,58,15854.244
1602047,247831,5488,525491,74609,7974,60,15864.197
1490768,236940,4648,484863,70810,6618,60,15871.815
3427335,666619,16258,1705531,315917,30089,83,15888.514
514922,1683643,66,155839,487266,362,52,15954.181
725510,58041,2166,220753,16972,2649,53,16683.973
1.566596E+07,1.677581E+07,1892,2.719236E+08,3.058143E+08,76961,6179,16686.908
968939,1.152504E+07,2334,175413,2130332,1974,19,16690.691
1.268822E+07,1.20052E+07,2508,6.241111E+07,-1.550145E+07,8460,386,16691.039
1325317,35888,8709,762871,4053,17304,61,16706.736
1454883,202562,3120,472752,66344,4330,62,16719.830
1311271,187862,2948,413923,58393,4097,60,16720.615
1446464,201091,3893,471674,63057,6102,60,16721.072
992170,102414,1916,308488,32087,2714,58,16725.467
1357719,181587,3467,446089,55088,5115,60,16866.830
852084,167351,36485,320456,56491,50991,61,16945.963
1.562998E+07,1.67814E+07,3118,2.730403E+08,3.010681E+08,91943,6068,19168.162
1.070112E+07,1546862,268,1.155381E+08,-1.141386E+07,4829,1064,19172.684
6419865,363202,363,1219869,123063,634,23,19172.795
9488178,309887,326,1136093,66640,372,12,19172.988
4725120,227421,215,1275303,111584,508,30,19173.016
2855880,91902,330,353540,21939,400,14,19173.039
2415342,48474,230,286875,10499,281,13,19173.057
2416777,111712,333,258710,24970,387,13,19173.072
4198551,132451,300,482722,29495,394,13,19173.082
3105020,135245,211,360903,33040,205,14,19173.129
